seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,32,0.1,2,0.5,20001,TRUE,FALSE,15011.38159,67017.21905,2737.209254
0,32,0.1,2,1,1595,TRUE,TRUE,3364.13772,11572.3302,389.2254722
0,32,0.1,2,1.5,1539,TRUE,TRUE,3285.520174,11303.76369,381.8956139
0,32,0.1,2,2,1400,TRUE,TRUE,3235.800986,11020.04536,378.8011274
0,32,0.1,2,2.5,1547,TRUE,TRUE,3210.240709,11175.1825,387.0145444
0,32,0.1,2,3,1481,TRUE,TRUE,3126.932544,10881.06081,371.1811302
0,32,0.1,2,3.5,1602,TRUE,TRUE,3152.017697,11157.09887,389.3151794
0,32,0.1,2,4,1638,TRUE,TRUE,3164.391894,11264.53951,382.5284743
0,32,0.1,2,4.5,1757,TRUE,TRUE,3130.968,11383.07098,384.8685314
0,32,0.1,2,5,1657,TRUE,TRUE,3140.702258,11316.11794,379.3643165
0,32,0.1,2,5.5,1969,TRUE,TRUE,3231.59291,11999.68768,409.252105
0,32,0.1,2,6,1847,TRUE,TRUE,3020.123689,11341.51933,388.4557392
0,32,0.1,2,6.5,2174,TRUE,TRUE,3165.433571,12242.34209,413.3595926
0,32,0.1,2,7,2322,TRUE,TRUE,3171.005804,12424.57275,418.3965544
0,32,0.1,2,7.5,2437,TRUE,TRUE,3218.274191,12787.59363,437.777117
0,32,0.1,2,8,2405,TRUE,TRUE,3100.665427,12395.57214,427.7987551
0,32,0.1,2,8.5,2285,TRUE,TRUE,3137.837798,12382.19185,426.5462259
0,32,0.1,2,9,2446,TRUE,TRUE,3144.130518,12654.73148,449.389398
0,32,0.1,2,9.5,2555,TRUE,TRUE,3033.054476,12519.71419,450.6273521
1,32,0.1,2,0.5,20001,TRUE,FALSE,13447.5487,62567.23084,2712.089896
1,32,0.1,2,1,1519,TRUE,TRUE,3264.112027,11256.92091,372.2199856
1,32,0.1,2,1.5,1572,TRUE,TRUE,3348.951001,11492.90821,382.3506214
1,32,0.1,2,2,1397,TRUE,TRUE,3264.425406,11081.41145,371.2143593
1,32,0.1,2,2.5,1550,TRUE,TRUE,3233.831016,11255.40935,386.7875469
1,32,0.1,2,3,1590,TRUE,TRUE,3411.054211,11708.61859,404.2479714
1,32,0.1,2,3.5,1704,TRUE,TRUE,3131.099032,11248.63152,379.5035089
1,32,0.1,2,4,1716,TRUE,TRUE,3143.862333,11365.33882,388.3881656
1,32,0.1,2,4.5,1605,TRUE,TRUE,3124.587899,11122.10084,369.0295431
1,32,0.1,2,5,1727,TRUE,TRUE,3091.582065,11293.10884,388.9466122
1,32,0.1,2,5.5,1772,TRUE,TRUE,3008.211535,11170.11685,377.9936212
1,32,0.1,2,6,2177,TRUE,TRUE,3133.485678,12191.13052,420.2321526
1,32,0.1,2,6.5,2441,TRUE,TRUE,3243.78376,12748.45611,439.9828916
1,32,0.1,2,7,1908,TRUE,TRUE,3032.64767,11454.3155,390.0445921
1,32,0.1,2,7.5,2014,TRUE,TRUE,3193.314207,12007.69809,399.6020672
1,32,0.1,2,8,2642,TRUE,TRUE,3240.436185,13138.37015,440.706134
1,32,0.1,2,8.5,2269,TRUE,TRUE,3145.445052,12301.55455,419.3689338
1,32,0.1,2,9,2425,TRUE,TRUE,3086.753853,12466.10628,430.1842678
1,32,0.1,2,9.5,2604,TRUE,TRUE,3102.058372,12784.23461,446.2092374
2,32,0.1,2,0.5,20001,TRUE,FALSE,14223.06191,64072.08683,2678.197022
2,32,0.1,2,1,1527,TRUE,TRUE,3263.448491,11274.95008,376.7386415
2,32,0.1,2,1.5,1361,TRUE,TRUE,3157.862426,10792.34758,361.1107387
2,32,0.1,2,2,1623,TRUE,TRUE,3302.77076,11496.89568,391.8229566
2,32,0.1,2,2.5,1451,TRUE,TRUE,3159.48663,10917.16805,367.702564
2,32,0.1,2,3,1609,TRUE,TRUE,3213.00325,11317.66268,387.1266639
2,32,0.1,2,3.5,2050,TRUE,TRUE,3254.690795,12078.42522,419.6203761
2,32,0.1,2,4,1980,TRUE,TRUE,3243.043429,11951.62062,395.9973406
2,32,0.1,2,4.5,2055,TRUE,TRUE,3123.956961,11858.3491,402.7470799
2,32,0.1,2,5,2150,TRUE,TRUE,3306.274478,12469.19437,440.1253743
2,32,0.1,2,5.5,2101,TRUE,TRUE,3159.01688,11973.21374,414.8212823
2,32,0.1,2,6,1780,TRUE,TRUE,3044.124747,11262.56526,384.0521214
2,32,0.1,2,6.5,1809,TRUE,TRUE,3094.571664,11453.00569,383.1621759
2,32,0.1,2,7,2434,TRUE,TRUE,3169.248731,12551.19814,427.6534458
2,32,0.1,2,7.5,2596,TRUE,TRUE,3248.59016,13049.67726,448.3271973
