seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,32,0.1,0.2,0.59,2335,TRUE,TRUE,3232.707143,12572.32996,414.3066692
0,32,0.125,0.2,0.59,1611,TRUE,TRUE,3340.573951,11128.71009,370.9010422
0,32,0.15,0.2,0.59,1220,TRUE,TRUE,3148.977753,9772.90184,331.0376404
0,32,0.175,0.2,0.59,1128,TRUE,TRUE,3243.393522,9595.641464,340.2907663
0,32,0.2,0.2,0.59,1057,TRUE,TRUE,3194.559641,9215.393709,319.3983025
0,32,0.225,0.2,0.59,1144,TRUE,TRUE,3290.851646,9394.384198,336.6909187
0,32,0.25,0.2,0.59,807,TRUE,TRUE,3237.235829,8667.751061,304.937634
0,32,0.275,0.2,0.59,651,TRUE,TRUE,3290.390092,8434.627981,291.233366
0,32,0.3,0.2,0.59,674,TRUE,TRUE,3276.857794,8370.218331,296.0540046
0,32,0.325,0.2,0.59,540,TRUE,TRUE,3207.615519,7950.034488,294.3845055
0,32,0.35,0.2,0.59,625,TRUE,TRUE,3365.575679,8363.712255,297.3348819
0,32,0.375,0.2,0.59,548,TRUE,TRUE,3444.086089,8336.420411,327.653775
0,32,0.4,0.2,0.59,538,TRUE,TRUE,3178.511287,7740.123577,303.6908659
0,32,0.425,0.2,0.59,685,TRUE,TRUE,3415.987071,8416.120958,305.6505964
0,32,0.45,0.2,0.59,401,TRUE,TRUE,3278.764543,7658.905144,284.2073889
0,32,0.475,0.2,0.59,372,TRUE,TRUE,3004.044013,7044.573146,265.8240509
0,32,0.5,0.2,0.59,361,TRUE,TRUE,3126.847753,7230.185771,266.7334713
0,32,0.525,0.2,0.59,365,TRUE,TRUE,3274.874046,7532.792167,272.3304527
0,32,0.55,0.2,0.59,316,TRUE,TRUE,3177.551392,7220.366213,265.863574
0,32,0.575,0.2,0.59,294,TRUE,TRUE,3198.462405,7210.283955,278.5364828
0,32,0.6,0.2,0.59,466,TRUE,TRUE,3244.950992,7550.786054,279.4610456
0,32,0.625,0.2,0.59,296,TRUE,TRUE,3219.562813,7228.948481,278.0635819
0,32,0.65,0.2,0.59,274,TRUE,TRUE,3163.431896,7066.648346,275.4514684
0,32,0.675,0.2,0.59,240,TRUE,TRUE,3068.395586,6801.480098,273.1091624
0,32,0.7,0.2,0.59,421,TRUE,TRUE,3286.84113,7516.123755,301.1264643
0,32,0.725,0.2,0.59,307,TRUE,TRUE,3371.547255,7497.979602,276.7192701
0,32,0.75,0.2,0.59,217,TRUE,TRUE,3171.274919,6937.981528,269.3530553
0,32,0.775,0.2,0.59,261,TRUE,TRUE,3136.340429,6922.530871,268.5986629
0,32,0.8,0.2,0.59,262,TRUE,TRUE,2976.618519,6611.448713,263.5681089
0,32,0.825,0.2,0.59,287,TRUE,TRUE,3368.606676,7428.749399,275.8907258
0,32,0.85,0.2,0.59,268,TRUE,TRUE,3393.334051,7441.036735,287.1719696
0,32,0.875,0.2,0.59,237,TRUE,TRUE,3162.151446,6914.504745,266.6792124
0,32,0.9,0.2,0.59,244,TRUE,TRUE,3207.671352,7005.076552,287.1623623
0,32,0.925,0.2,0.59,186,TRUE,TRUE,3171.421828,6831.383491,262.8591691
0,32,0.95,0.2,0.59,292,TRUE,TRUE,3296.930723,7265.329847,277.9237171
0,32,0.975,0.2,0.59,338,TRUE,TRUE,3336.532552,7431.364176,278.5436071
0,32,1,0.2,0.59,331,TRUE,TRUE,3428.846604,7564.005016,291.4880497
0,32,1.025,0.2,0.59,266,TRUE,TRUE,3317.150085,7230.769024,299.3343271
0,32,1.05,0.2,0.59,561,TRUE,TRUE,3614.1194,8306.197631,306.8396685
0,32,1.075,0.2,0.59,1455,TRUE,TRUE,3946.732313,10509.11447,372.696376
0,32,1.1,0.2,0.59,3201,TRUE,FALSE,24753.91715,55143.05067,3198.370481
0,32,1.125,0.2,0.59,3201,TRUE,FALSE,35318.14113,76229.79946,3651.919345
0,32,1.15,0.2,0.59,3201,TRUE,FALSE,41887.45641,89222.49082,4175.638603
0,32,1.175,0.2,0.59,3201,TRUE,FALSE,48333.52334,102280.708,4279.845166
0,32,1.2,0.2,0.59,3201,TRUE,FALSE,51104.64033,107706.6587,4489.726846
0,32,1.225,0.2,0.59,3201,TRUE,FALSE,55420.45807,116418.3854,4665.991285
0,32,1.25,0.2,0.59,3201,TRUE,FALSE,60682.87497,126945.4708,4899.416949
0,32,1.275,0.2,0.59,3201,TRUE,FALSE,59105.51297,123838.1106,4924.437522
0,32,1.3,0.2,0.59,3201,TRUE,FALSE,60806.0819,126952.5013,4972.540423
0,32,1.325,0.2,0.59,3201,TRUE,FALSE,61284.61585,128123.9716,5214.610093
0,32,1.35,0.2,0.59,3201,TRUE,FALSE,66538.51979,138620.0156,5073.06367
0,32,1.375,0.2,0.59,3201,TRUE,FALSE,67219.51945,139888.3262,5219.921677
0,32,1.4,0.2,0.59,3201,TRUE,FALSE,63643.14971,132624.7678,5579.591652
0,32,1.425,0.2,0.59,3201,TRUE,FALSE,65980.26558,137217.8703,5777.876842
0,32,1.45,0.2,0.59,3201,TRUE,FALSE,75146.12024,155769.1935,5931.716386
0,32,1.475,0.2,0.59,3201,TRUE,FALSE,78205.4428,161812.4406,6127.572502
0,32,1.5,0.2,0.59,3201,TRUE,FALSE,77719.72772,160898.71,6198.488867
0,32,1.525,0.2,0.59,3201,TRUE,FALSE,76707.58902,158919.77,6392.971656
0,32,1.55,0.2,0.59,3201,TRUE,FALSE,84848.03876,175243.0637,6592.507076
0,32,1.575,0.2,0.59,3201,TRUE,FALSE,90334.15259,186265.7713,6734.821959
0,32,1.6,0.2,0.59,3201,TRUE,FALSE,94670.19348,194735.9988,6975.989774
0,32,1.625,0.2,0.59,3201,TRUE,FALSE,84002.61881,173243.7273,6913.733285
0,32,1.65,0.2,0.59,3201,TRUE,FALSE,88669.79606,182624.1913,7024.130091
0,32,1.675,0.2,0.59,3201,TRUE,FALSE,83666.50529,172715.9685,7281.373219
0,32,1.7,0.2,0.59,3201,TRUE,FALSE,86539.20016,178531.4719,7544.132652
0,32,1.725,0.2,0.59,3201,TRUE,FALSE,91488.92767,188506.2845,7900.282271
0,32,1.75,0.2,0.59,3201,TRUE,FALSE,96340.12635,198135.4036,8733.102409
0,32,1.775,0.2,0.59,3201,TRUE,FALSE,109302.525,224133.8359,9104.3271
0,32,1.8,0.2,0.59,3201,TRUE,FALSE,113619.5353,232619.7331,9479.672953
0,32,1.825,0.2,0.59,3201,TRUE,FALSE,127541.9037,260459.7194,9913.094992
0,32,1.85,0.2,0.59,3201,TRUE,FALSE,122174.6542,249865.737,10263.23494
0,32,1.875,0.2,0.59,3201,TRUE,FALSE,142382.1731,290288.3742,10626.56117
0,32,1.9,0.2,0.59,3201,TRUE,FALSE,145178.9361,295961.2449,11199.48071
0,32,1.925,0.2,0.59,3201,TRUE,FALSE,147402.8813,300116.3302,11569.66391
0,32,1.95,0.2,0.59,3201,TRUE,FALSE,151958.7994,309277.1116,11997.20479
0,32,1.975,0.2,0.59,3201,TRUE,FALSE,170467.3089,346356.9941,12485.68296
0,32,2,0.2,0.59,3201,TRUE,FALSE,175315.0495,355986.3828,12982.81149
0,32,2.025,0.2,0.59,3201,TRUE,FALSE,180791.6301,367036.0415,13238.41559
0,32,2.05,0.2,0.59,3201,TRUE,FALSE,183065.3897,371436.726,13481.0258
0,32,2.075,0.2,0.59,3201,TRUE,FALSE,187399.0852,380067.2505,13774.57803
0,32,2.1,0.2,0.59,3201,TRUE,FALSE,186729.4257,378961.4189,14097.22319
0,32,2.125,0.2,0.59,3201,TRUE,FALSE,190423.6286,386205.5604,14164.75175
0,32,2.15,0.2,0.59,3201,TRUE,FALSE,201471.1898,408428.3324,14683.23614
0,32,2.175,0.2,0.59,3201,TRUE,FALSE,212044.6629,429477.8409,14899.83108
0,32,2.2,0.2,0.59,3201,TRUE,FALSE,200029.0148,405297.9173,15071.1952
0,32,2.225,0.2,0.59,3201,TRUE,FALSE,198214.0093,401763.6999,15117.34798
0,32,2.25,0.2,0.59,3201,TRUE,FALSE,211341.6448,427679.1961,15865.7486
0,32,2.275,0.2,0.59,3201,TRUE,FALSE,198124.7524,401684.588,15960.56628
0,32,2.3,0.2,0.59,3201,TRUE,FALSE,156253.3055,317753.8436,11733.26575
0,32,2.325,0.2,0.59,3201,TRUE,FALSE,156497.871,318560.2238,11533.61958
0,32,2.35,0.2,0.59,3201,TRUE,FALSE,152411.8471,310314.7157,11346.62078
0,32,2.375,0.2,0.59,3201,TRUE,FALSE,144570.4144,294633.9396,10515.93641
0,32,2.4,0.2,0.59,3201,TRUE,FALSE,144452.2897,294400.9715,10247.35742
0,32,2.425,0.2,0.59,3201,TRUE,FALSE,146951.0953,299343.9965,10296.74404
0,32,2.45,0.2,0.59,3201,TRUE,FALSE,146069.1431,297549.7539,10495.05894
0,32,2.475,0.2,0.59,3201,TRUE,FALSE,151064.2072,307537.7387,10565.83922
0,32,2.5,0.2,0.59,3201,TRUE,FALSE,148251.6283,302012.9036,10503.87816
1,32,0.1,0.2,0.59,1970,TRUE,TRUE,3288.031171,12081.00955,418.8929224
1,32,0.125,0.2,0.59,1683,TRUE,TRUE,3268.722892,11088.5716,372.208036
1,32,0.15,0.2,0.59,1432,TRUE,TRUE,3353.990407,10565.75427,377.3721625
1,32,0.175,0.2,0.59,1816,TRUE,TRUE,3206.037059,10638.80128,366.9655641
1,32,0.2,0.2,0.59,984,TRUE,TRUE,3161.115878,9020.343931,317.0134818
1,32,0.225,0.2,0.59,952,TRUE,TRUE,3353.056988,9243.22355,316.8482403
1,32,0.25,0.2,0.59,752,TRUE,TRUE,3132.665826,8368.389801,295.8284329
1,32,0.275,0.2,0.59,705,TRUE,TRUE,3115.849782,8145.551289,308.1082459
1,32,0.3,0.2,0.59,587,TRUE,TRUE,3179.194632,8014.603064,285.8891248
1,32,0.325,0.2,0.59,571,TRUE,TRUE,3239.604249,8026.880668,309.6097952
1,32,0.35,0.2,0.59,523,TRUE,TRUE,3178.446931,7798.314415,288.4154464
1,32,0.375,0.2,0.59,558,TRUE,TRUE,3274.328686,8006.476895,305.7718746
1,32,0.4,0.2,0.59,602,TRUE,TRUE,3257.843921,8015.047876,301.2639116
1,32,0.425,0.2,0.59,541,TRUE,TRUE,3495.850159,8366.453427,301.8835133
1,32,0.45,0.2,0.59,408,TRUE,TRUE,3163.207542,7448.194191,284.0698678
1,32,0.475,0.2,0.59,403,TRUE,TRUE,3189.657509,7456.404465,285.3566289
1,32,0.5,0.2,0.59,378,TRUE,TRUE,3268.587215,7559.80968,275.6352054
