seed,robot count,spring constant,damping coefficient,iteration,moved distance,connectivity,converged,iteration_interval
6,32,32,58.4,509,816.376731,TRUE,TRUE,0.1
6,32,32,58.6,520,816.8707972,TRUE,TRUE,0.1
6,32,32,58.8,487,817.6629024,TRUE,TRUE,0.1
6,32,32,59,648,898.1382951,TRUE,TRUE,0.1
6,32,32,59.2,533,814.818991,TRUE,TRUE,0.1
6,32,32,59.4,600,824.6276391,TRUE,TRUE,0.1
6,32,32,59.6,517,823.0811056,TRUE,TRUE,0.1
6,32,32,59.8,523,820.6918321,TRUE,TRUE,0.1
7,32,32,5,3201,3274.430399,TRUE,FALSE,0.1
7,32,32,5.2,3201,2733.7497,TRUE,FALSE,0.1
7,32,32,5.4,3201,2612.664036,TRUE,FALSE,0.1
7,32,32,5.6,3201,2370.942707,TRUE,FALSE,0.1
7,32,32,5.8,3201,2333.327106,TRUE,FALSE,0.1
7,32,32,6,3201,1698.753206,TRUE,FALSE,0.1
7,32,32,6.2,1663,1354.576893,TRUE,TRUE,0.1
7,32,32,6.4,855,1305.214225,TRUE,TRUE,0.1
7,32,32,6.6,926,1409.193005,TRUE,TRUE,0.1
7,32,32,6.8,913,1382.655503,TRUE,TRUE,0.1
7,32,32,7,665,1151.057459,TRUE,TRUE,0.1
7,32,32,7.2,839,1332.198889,TRUE,TRUE,0.1
7,32,32,7.4,873,1373.616308,TRUE,TRUE,0.1
7,32,32,7.6,719,1199.358969,TRUE,TRUE,0.1
7,32,32,7.8,644,1095.699869,TRUE,TRUE,0.1
7,32,32,8,743,1264.611996,TRUE,TRUE,0.1
7,32,32,8.2,543,1017.218195,TRUE,TRUE,0.1
7,32,32,8.4,695,1232.784579,TRUE,TRUE,0.1
7,32,32,8.6,561,1063.286044,TRUE,TRUE,0.1
7,32,32,8.8,644,1158.634892,TRUE,TRUE,0.1
7,32,32,9,655,1152.252408,TRUE,TRUE,0.1
7,32,32,9.2,677,1184.767271,TRUE,TRUE,0.1
7,32,32,9.4,780,1318.054705,TRUE,TRUE,0.1
7,32,32,9.6,569,1094.960471,TRUE,TRUE,0.1
7,32,32,9.8,646,1201.932975,TRUE,TRUE,0.1
7,32,32,10,590,1091.881956,TRUE,TRUE,0.1
7,32,32,10.2,515,960.9236274,TRUE,TRUE,0.1
7,32,32,10.4,608,1106.589938,TRUE,TRUE,0.1
7,32,32,10.6,483,950.6663974,TRUE,TRUE,0.1
7,32,32,10.8,597,1090.997946,TRUE,TRUE,0.1
7,32,32,11,616,1116.411787,TRUE,TRUE,0.1
7,32,32,11.2,631,1128.339313,TRUE,TRUE,0.1
7,32,32,11.4,583,1088.764839,TRUE,TRUE,0.1
7,32,32,11.6,555,1024.590579,TRUE,TRUE,0.1
7,32,32,11.8,519,1030.379164,TRUE,TRUE,0.1
7,32,32,12,580,1118.197619,TRUE,TRUE,0.1
7,32,32,12.2,537,1058.432095,TRUE,TRUE,0.1
7,32,32,12.4,469,927.7625759,TRUE,TRUE,0.1
7,32,32,12.6,512,1006.631088,TRUE,TRUE,0.1
7,32,32,12.8,564,1019.214759,TRUE,TRUE,0.1
7,32,32,13,562,1017.648445,TRUE,TRUE,0.1
7,32,32,13.2,540,990.1960031,TRUE,TRUE,0.1
7,32,32,13.4,559,1034.35337,TRUE,TRUE,0.1
7,32,32,13.6,512,1002.249287,TRUE,TRUE,0.1
7,32,32,13.8,412,896.5417081,TRUE,TRUE,0.1
7,32,32,14,587,1038.887786,TRUE,TRUE,0.1
7,32,32,14.2,550,1031.684125,TRUE,TRUE,0.1
7,32,32,14.4,494,996.9022784,TRUE,TRUE,0.1
7,32,32,14.6,488,967.3944471,TRUE,TRUE,0.1
7,32,32,14.8,503,971.1024241,TRUE,TRUE,0.1
7,32,32,15,480,903.2300839,TRUE,TRUE,0.1
7,32,32,15.2,443,924.9229241,TRUE,TRUE,0.1
7,32,32,15.4,472,990.0455119,TRUE,TRUE,0.1
7,32,32,15.6,515,1018.92962,TRUE,TRUE,0.1
7,32,32,15.8,421,912.0045116,TRUE,TRUE,0.1
7,32,32,16,532,957.6868626,TRUE,TRUE,0.1
7,32,32,16.2,548,976.0461118,TRUE,TRUE,0.1
7,32,32,16.4,466,957.1156662,TRUE,TRUE,0.1
7,32,32,16.6,498,983.3885519,TRUE,TRUE,0.1
7,32,32,16.8,465,905.2289587,TRUE,TRUE,0.1
7,32,32,17,442,917.1525668,TRUE,TRUE,0.1
7,32,32,17.2,570,1030.825019,TRUE,TRUE,0.1
7,32,32,17.4,428,909.6585574,TRUE,TRUE,0.1
7,32,32,17.6,457,926.3456833,TRUE,TRUE,0.1
7,32,32,17.8,444,890.5571549,TRUE,TRUE,0.1
7,32,32,18,465,943.7258335,TRUE,TRUE,0.1
7,32,32,18.2,548,1031.875113,TRUE,TRUE,0.1
7,32,32,18.4,506,955.2664608,TRUE,TRUE,0.1
7,32,32,18.6,421,899.6413459,TRUE,TRUE,0.1
7,32,32,18.8,497,962.0832712,TRUE,TRUE,0.1
7,32,32,19,468,908.2528144,TRUE,TRUE,0.1
7,32,32,19.2,517,972.4109526,TRUE,TRUE,0.1
7,32,32,19.4,490,937.3373004,TRUE,TRUE,0.1
7,32,32,19.6,467,929.0078176,TRUE,TRUE,0.1
7,32,32,19.8,413,870.8624638,TRUE,TRUE,0.1
7,32,32,20,424,879.4943823,TRUE,TRUE,0.1
7,32,32,20.2,458,924.2505737,TRUE,TRUE,0.1
7,32,32,20.4,494,923.8919358,TRUE,TRUE,0.1
7,32,32,20.6,497,977.1526133,TRUE,TRUE,0.1
7,32,32,20.8,481,920.3408743,TRUE,TRUE,0.1
7,32,32,21,421,857.3470569,TRUE,TRUE,0.1
7,32,32,21.2,457,886.4759832,TRUE,TRUE,0.1
7,32,32,21.4,404,844.3194112,TRUE,TRUE,0.1
7,32,32,21.6,510,1011.329704,TRUE,TRUE,0.1
7,32,32,21.8,420,890.2101615,TRUE,TRUE,0.1
7,32,32,22,487,899.4631465,TRUE,TRUE,0.1
7,32,32,22.2,435,891.1612082,TRUE,TRUE,0.1
7,32,32,22.4,463,933.6279881,TRUE,TRUE,0.1
7,32,32,22.6,441,901.3434775,TRUE,TRUE,0.1
7,32,32,22.8,451,897.3888097,TRUE,TRUE,0.1
7,32,32,23,459,936.4065355,TRUE,TRUE,0.1
7,32,32,23.2,481,972.9754847,TRUE,TRUE,0.1
7,32,32,23.4,465,895.9359882,TRUE,TRUE,0.1
7,32,32,23.6,470,894.2406243,TRUE,TRUE,0.1
7,32,32,23.8,565,1019.361441,TRUE,TRUE,0.1
7,32,32,24,475,899.8075023,TRUE,TRUE,0.1
7,32,32,24.2,518,956.5075699,TRUE,TRUE,0.1
7,32,32,24.4,476,862.3109117,TRUE,TRUE,0.1
7,32,32,24.6,446,907.3130708,TRUE,TRUE,0.1
7,32,32,24.8,414,860.889881,TRUE,TRUE,0.1
7,32,32,25,434,867.9914437,TRUE,TRUE,0.1
7,32,32,25.2,463,964.3952338,TRUE,TRUE,0.1
7,32,32,25.4,456,867.1962112,TRUE,TRUE,0.1
7,32,32,25.6,439,863.6322811,TRUE,TRUE,0.1
7,32,32,25.8,436,904.1850697,TRUE,TRUE,0.1
7,32,32,26,472,869.851377,TRUE,TRUE,0.1
7,32,32,26.2,427,882.4569956,TRUE,TRUE,0.1
7,32,32,26.4,486,958.2105028,TRUE,TRUE,0.1
7,32,32,26.6,437,835.46972,TRUE,TRUE,0.1
7,32,32,26.8,410,865.3435608,TRUE,TRUE,0.1
7,32,32,27,491,935.5399221,TRUE,TRUE,0.1
7,32,32,27.2,517,957.3653966,TRUE,TRUE,0.1
7,32,32,27.4,409,795.5720472,TRUE,TRUE,0.1
7,32,32,27.6,438,854.5420085,TRUE,TRUE,0.1
7,32,32,27.8,488,935.1377643,TRUE,TRUE,0.1
7,32,32,28,462,894.3641515,TRUE,TRUE,0.1
7,32,32,28.2,442,830.4386202,TRUE,TRUE,0.1
7,32,32,28.4,432,830.4375872,TRUE,TRUE,0.1
7,32,32,28.6,458,852.7016266,TRUE,TRUE,0.1
7,32,32,28.8,530,877.9106582,TRUE,TRUE,0.1
7,32,32,29,442,840.5227912,TRUE,TRUE,0.1
7,32,32,29.2,425,833.5165444,TRUE,TRUE,0.1
7,32,32,29.4,440,861.8127103,TRUE,TRUE,0.1
7,32,32,29.6,509,943.0515801,TRUE,TRUE,0.1
7,32,32,29.8,448,873.6552239,TRUE,TRUE,0.1
7,32,32,30,525,918.4544758,TRUE,TRUE,0.1
7,32,32,30.2,462,875.6727093,TRUE,TRUE,0.1
7,32,32,30.4,494,947.0631921,TRUE,TRUE,0.1
7,32,32,30.6,473,880.0025348,TRUE,TRUE,0.1
7,32,32,30.8,430,841.4904388,TRUE,TRUE,0.1
7,32,32,31,460,892.1967923,TRUE,TRUE,0.1
7,32,32,31.2,430,869.9240251,TRUE,TRUE,0.1
7,32,32,31.4,446,834.1675424,TRUE,TRUE,0.1
7,32,32,31.6,519,888.2197704,TRUE,TRUE,0.1
7,32,32,31.8,478,855.9306114,TRUE,TRUE,0.1
7,32,32,32,480,879.4678068,TRUE,TRUE,0.1
7,32,32,32.2,442,828.9623531,TRUE,TRUE,0.1
7,32,32,32.4,454,831.3037113,TRUE,TRUE,0.1
7,32,32,32.6,457,870.5210285,TRUE,TRUE,0.1
7,32,32,32.8,418,793.2945796,TRUE,TRUE,0.1
7,32,32,33,418,794.8455456,TRUE,TRUE,0.1
7,32,32,33.2,467,880.3125881,TRUE,TRUE,0.1
7,32,32,33.4,473,839.7343705,TRUE,TRUE,0.1
7,32,32,33.6,429,809.5045432,TRUE,TRUE,0.1
7,32,32,33.8,504,864.4649138,TRUE,TRUE,0.1
7,32,32,34,507,857.5455665,TRUE,TRUE,0.1
7,32,32,34.2,408,795.507462,TRUE,TRUE,0.1
7,32,32,34.4,436,863.59931,TRUE,TRUE,0.1
7,32,32,34.6,504,824.8662008,TRUE,TRUE,0.1
7,32,32,34.8,444,828.1100144,TRUE,TRUE,0.1
7,32,32,35,436,840.4146217,TRUE,TRUE,0.1
7,32,32,35.2,550,865.3328414,TRUE,TRUE,0.1
7,32,32,35.4,464,851.2202395,TRUE,TRUE,0.1
7,32,32,35.6,476,859.0576168,TRUE,TRUE,0.1
7,32,32,35.8,501,867.5921694,TRUE,TRUE,0.1
7,32,32,36,435,834.2640592,TRUE,TRUE,0.1
7,32,32,36.2,507,843.6764755,TRUE,TRUE,0.1
7,32,32,36.4,506,843.0336039,TRUE,TRUE,0.1
7,32,32,36.6,440,827.8555716,TRUE,TRUE,0.1
7,32,32,36.8,466,845.5861767,TRUE,TRUE,0.1
7,32,32,37,513,854.8927155,TRUE,TRUE,0.1
7,32,32,37.2,490,853.5236952,TRUE,TRUE,0.1
7,32,32,37.4,503,923.7303574,TRUE,TRUE,0.1
7,32,32,37.6,555,874.8027237,TRUE,TRUE,0.1
7,32,32,37.8,482,846.7170866,TRUE,TRUE,0.1
7,32,32,38,443,839.4931152,TRUE,TRUE,0.1
7,32,32,38.2,461,829.3649833,TRUE,TRUE,0.1
7,32,32,38.4,433,840.5292101,TRUE,TRUE,0.1
7,32,32,38.6,511,860.5092617,TRUE,TRUE,0.1
7,32,32,38.8,566,886.296353,TRUE,TRUE,0.1
7,32,32,39,515,855.7673191,TRUE,TRUE,0.1
7,32,32,39.2,531,898.5416427,TRUE,TRUE,0.1
7,32,32,39.4,498,891.8022229,TRUE,TRUE,0.1
7,32,32,39.6,475,855.4469091,TRUE,TRUE,0.1
7,32,32,39.8,502,881.5021375,TRUE,TRUE,0.1
7,32,32,40,467,831.3729631,TRUE,TRUE,0.1
7,32,32,40.2,585,900.1343273,TRUE,TRUE,0.1
7,32,32,40.4,469,804.4099788,TRUE,TRUE,0.1
7,32,32,40.6,460,811.5085712,TRUE,TRUE,0.1
7,32,32,40.8,617,935.5863194,TRUE,TRUE,0.1
7,32,32,41,648,874.3495633,TRUE,TRUE,0.1
7,32,32,41.2,518,875.2669607,TRUE,TRUE,0.1
7,32,32,41.4,463,811.7881022,TRUE,TRUE,0.1
7,32,32,41.6,438,773.9349712,TRUE,TRUE,0.1
7,32,32,41.8,547,875.7767943,TRUE,TRUE,0.1
7,32,32,42,563,911.550297,TRUE,TRUE,0.1
7,32,32,42.2,470,811.2811505,TRUE,TRUE,0.1
7,32,32,42.4,511,827.6361793,TRUE,TRUE,0.1
7,32,32,42.6,554,873.1561626,TRUE,TRUE,0.1
7,32,32,42.8,510,864.4035943,TRUE,TRUE,0.1
7,32,32,43,504,876.4100302,TRUE,TRUE,0.1
7,32,32,43.2,502,849.9589673,TRUE,TRUE,0.1
7,32,32,43.4,494,860.2870806,TRUE,TRUE,0.1
7,32,32,43.6,503,851.2363878,TRUE,TRUE,0.1
7,32,32,43.8,567,859.4314309,TRUE,TRUE,0.1
7,32,32,44,613,914.2736207,TRUE,TRUE,0.1
7,32,32,44.2,560,911.014051,TRUE,TRUE,0.1
7,32,32,44.4,494,828.4555917,TRUE,TRUE,0.1
7,32,32,44.6,481,831.6243027,TRUE,TRUE,0.1
7,32,32,44.8,541,848.4435871,TRUE,TRUE,0.1
7,32,32,45,567,862.1701757,TRUE,TRUE,0.1
7,32,32,45.2,526,849.2661972,TRUE,TRUE,0.1
7,32,32,45.4,419,783.2506345,TRUE,TRUE,0.1
7,32,32,45.6,496,843.4870633,TRUE,TRUE,0.1
7,32,32,45.8,523,876.4697198,TRUE,TRUE,0.1
7,32,32,46,456,831.4924166,TRUE,TRUE,0.1
7,32,32,46.2,517,867.3447699,TRUE,TRUE,0.1
7,32,32,46.4,458,820.8915075,TRUE,TRUE,0.1
7,32,32,46.6,496,837.9196199,TRUE,TRUE,0.1
7,32,32,46.8,470,815.405972,TRUE,TRUE,0.1
7,32,32,47,459,802.1419845,TRUE,TRUE,0.1
7,32,32,47.2,510,850.1593064,TRUE,TRUE,0.1
7,32,32,47.4,459,825.0457254,TRUE,TRUE,0.1
7,32,32,47.6,517,852.6756205,TRUE,TRUE,0.1
7,32,32,47.8,513,862.3418174,TRUE,TRUE,0.1
7,32,32,48,615,876.7988024,TRUE,TRUE,0.1
7,32,32,48.2,803,924.2172189,TRUE,TRUE,0.1
7,32,32,48.4,514,859.7511315,TRUE,TRUE,0.1
7,32,32,48.6,510,829.1525021,TRUE,TRUE,0.1
7,32,32,48.8,492,837.1555085,TRUE,TRUE,0.1
7,32,32,49,470,806.1981421,TRUE,TRUE,0.1
7,32,32,49.2,501,851.4861786,TRUE,TRUE,0.1
7,32,32,49.4,443,792.6827114,TRUE,TRUE,0.1
7,32,32,49.6,548,877.3753319,TRUE,TRUE,0.1
7,32,32,49.8,491,828.8890446,TRUE,TRUE,0.1
7,32,32,50,525,849.4586187,TRUE,TRUE,0.1
7,32,32,50.2,500,848.2201226,TRUE,TRUE,0.1
7,32,32,50.4,506,845.2107044,TRUE,TRUE,0.1
7,32,32,50.6,518,841.9853542,TRUE,TRUE,0.1
7,32,32,50.8,538,872.5040989,TRUE,TRUE,0.1
7,32,32,51,528,858.7412372,TRUE,TRUE,0.1
7,32,32,51.2,545,812.1500162,TRUE,TRUE,0.1
7,32,32,51.4,475,805.5872996,TRUE,TRUE,0.1
7,32,32,51.6,718,880.4544948,TRUE,TRUE,0.1
7,32,32,51.8,635,826.2506106,TRUE,TRUE,0.1
7,32,32,52,672,868.8907137,TRUE,TRUE,0.1
7,32,32,52.2,501,841.9881548,TRUE,TRUE,0.1
7,32,32,52.4,504,832.4998833,TRUE,TRUE,0.1
7,32,32,52.6,523,841.4521554,TRUE,TRUE,0.1
7,32,32,52.8,666,875.9416764,TRUE,TRUE,0.1
7,32,32,53,612,874.082995,TRUE,TRUE,0.1
7,32,32,53.2,609,806.8948209,TRUE,TRUE,0.1
7,32,32,53.4,461,794.4777519,TRUE,TRUE,0.1
7,32,32,53.6,515,801.5530339,TRUE,TRUE,0.1
7,32,32,53.8,573,829.1256957,TRUE,TRUE,0.1
7,32,32,54,479,791.133307,TRUE,TRUE,0.1
7,32,32,54.2,493,829.9248376,TRUE,TRUE,0.1
7,32,32,54.4,495,820.3258241,TRUE,TRUE,0.1
7,32,32,54.6,516,810.4006363,TRUE,TRUE,0.1
7,32,32,54.8,540,840.7183615,TRUE,TRUE,0.1
7,32,32,55,497,791.4917927,TRUE,TRUE,0.1
7,32,32,55.2,570,853.0121237,TRUE,TRUE,0.1
7,32,32,55.4,652,866.173599,TRUE,TRUE,0.1
7,32,32,55.6,524,780.3973181,TRUE,TRUE,0.1
7,32,32,55.8,559,852.4661076,TRUE,TRUE,0.1
7,32,32,56,607,836.9231367,TRUE,TRUE,0.1
7,32,32,56.2,551,811.1482243,TRUE,TRUE,0.1
7,32,32,56.4,499,798.5157547,TRUE,TRUE,0.1
7,32,32,56.6,490,814.5974677,TRUE,TRUE,0.1
7,32,32,56.8,519,832.3286059,TRUE,TRUE,0.1
7,32,32,57,505,785.8175676,TRUE,TRUE,0.1
7,32,32,57.2,533,821.9752437,TRUE,TRUE,0.1
7,32,32,57.4,483,807.6440236,TRUE,TRUE,0.1
7,32,32,57.6,664,842.1647601,TRUE,TRUE,0.1
7,32,32,57.8,623,805.7438228,TRUE,TRUE,0.1
7,32,32,58,587,843.5519781,TRUE,TRUE,0.1
7,32,32,58.2,516,790.6615691,TRUE,TRUE,0.1
7,32,32,58.4,549,831.4535767,TRUE,TRUE,0.1
7,32,32,58.6,569,828.0500451,TRUE,TRUE,0.1
7,32,32,58.8,656,862.4543697,TRUE,TRUE,0.1
7,32,32,59,540,829.1622624,TRUE,TRUE,0.1
7,32,32,59.2,543,804.5096044,TRUE,TRUE,0.1
7,32,32,59.4,539,823.0269158,TRUE,TRUE,0.1
7,32,32,59.6,567,806.0671411,TRUE,TRUE,0.1
7,32,32,59.8,493,785.9322436,TRUE,TRUE,0.1
8,32,32,5,3201,2731.651127,TRUE,FALSE,0.1
8,32,32,5.2,3201,2526.878053,TRUE,FALSE,0.1
8,32,32,5.4,3201,2264.686491,TRUE,FALSE,0.1
8,32,32,5.6,3201,1869.133448,TRUE,FALSE,0.1
8,32,32,5.8,3201,1847.190918,TRUE,FALSE,0.1
8,32,32,6,967,1358.996637,TRUE,TRUE,0.1
8,32,32,6.2,1121,1650.4754,TRUE,TRUE,0.1
8,32,32,6.4,942,1321.553414,TRUE,TRUE,0.1
8,32,32,6.6,729,1174.582648,TRUE,TRUE,0.1
8,32,32,6.8,880,1315.08523,TRUE,TRUE,0.1
8,32,32,7,677,1127.19028,TRUE,TRUE,0.1
8,32,32,7.2,663,1138.287034,TRUE,TRUE,0.1
8,32,32,7.4,704,1202.029458,TRUE,TRUE,0.1
8,32,32,7.6,813,1328.153909,TRUE,TRUE,0.1
8,32,32,7.8,646,1122.86797,TRUE,TRUE,0.1
8,32,32,8,590,1086.985881,TRUE,TRUE,0.1
8,32,32,8.2,691,1210.143722,TRUE,TRUE,0.1
8,32,32,8.4,787,1360.527652,TRUE,TRUE,0.1
8,32,32,8.6,707,1178.984909,TRUE,TRUE,0.1
8,32,32,8.8,659,1211.81052,TRUE,TRUE,0.1
8,32,32,9,611,1114.518032,TRUE,TRUE,0.1
8,32,32,9.2,665,1147.953698,TRUE,TRUE,0.1
8,32,32,9.4,625,1137.753927,TRUE,TRUE,0.1
8,32,32,9.6,625,1121.378083,TRUE,TRUE,0.1
8,32,32,9.8,533,1007.797265,TRUE,TRUE,0.1
8,32,32,10,596,1064.060399,TRUE,TRUE,0.1
8,32,32,10.2,605,1132.681061,TRUE,TRUE,0.1
8,32,32,10.4,496,940.044315,TRUE,TRUE,0.1
8,32,32,10.6,492,970.6022642,TRUE,TRUE,0.1
8,32,32,10.8,619,1136.616552,TRUE,TRUE,0.1
8,32,32,11,567,1049.968203,TRUE,TRUE,0.1
8,32,32,11.2,637,1139.354036,TRUE,TRUE,0.1
8,32,32,11.4,577,1095.625867,TRUE,TRUE,0.1
8,32,32,11.6,589,1078.653092,TRUE,TRUE,0.1
8,32,32,11.8,599,1162.128814,TRUE,TRUE,0.1
8,32,32,12,629,1127.664005,TRUE,TRUE,0.1
8,32,32,12.2,526,1026.015591,TRUE,TRUE,0.1
8,32,32,12.4,590,1098.371524,TRUE,TRUE,0.1
8,32,32,12.6,547,1009.129815,TRUE,TRUE,0.1
8,32,32,12.8,548,1022.804174,TRUE,TRUE,0.1
8,32,32,13,578,1019.315694,TRUE,TRUE,0.1
8,32,32,13.2,547,1025.821384,TRUE,TRUE,0.1
8,32,32,13.4,475,984.5884516,TRUE,TRUE,0.1
8,32,32,13.6,535,1031.224049,TRUE,TRUE,0.1
8,32,32,13.8,624,1096.861239,TRUE,TRUE,0.1
8,32,32,14,474,958.794143,TRUE,TRUE,0.1
8,32,32,14.2,611,1037.950008,TRUE,TRUE,0.1
8,32,32,14.4,523,1037.087413,TRUE,TRUE,0.1
8,32,32,14.6,548,1003.285979,TRUE,TRUE,0.1
8,32,32,14.8,527,1015.940619,TRUE,TRUE,0.1
8,32,32,15,516,1008.904358,TRUE,TRUE,0.1
8,32,32,15.2,478,969.6493373,TRUE,TRUE,0.1
8,32,32,15.4,531,1012.337087,TRUE,TRUE,0.1
8,32,32,15.6,443,910.2873688,TRUE,TRUE,0.1
8,32,32,15.8,459,931.7992838,TRUE,TRUE,0.1
8,32,32,16,489,979.0147127,TRUE,TRUE,0.1
8,32,32,16.2,458,933.4640693,TRUE,TRUE,0.1
8,32,32,16.4,525,1010.109391,TRUE,TRUE,0.1
8,32,32,16.6,494,962.1849541,TRUE,TRUE,0.1
8,32,32,16.8,426,917.2396804,TRUE,TRUE,0.1
8,32,32,17,471,950.9613521,TRUE,TRUE,0.1
8,32,32,17.2,482,974.0423948,TRUE,TRUE,0.1
8,32,32,17.4,469,953.9993744,TRUE,TRUE,0.1
8,32,32,17.6,454,913.3656877,TRUE,TRUE,0.1
8,32,32,17.8,430,914.0931914,TRUE,TRUE,0.1
8,32,32,18,470,935.5266862,TRUE,TRUE,0.1
8,32,32,18.2,437,900.4857048,TRUE,TRUE,0.1
8,32,32,18.4,473,986.1334821,TRUE,TRUE,0.1
8,32,32,18.6,504,998.2804078,TRUE,TRUE,0.1
8,32,32,18.8,414,871.2229055,TRUE,TRUE,0.1
8,32,32,19,492,951.0954955,TRUE,TRUE,0.1
8,32,32,19.2,522,982.6482992,TRUE,TRUE,0.1
8,32,32,19.4,490,954.3922479,TRUE,TRUE,0.1
8,32,32,19.6,442,919.1257949,TRUE,TRUE,0.1
8,32,32,19.8,454,884.3252319,TRUE,TRUE,0.1
8,32,32,20,446,898.0301788,TRUE,TRUE,0.1
8,32,32,20.2,465,911.1486901,TRUE,TRUE,0.1
8,32,32,20.4,498,942.4107286,TRUE,TRUE,0.1
8,32,32,20.6,580,976.97539,TRUE,TRUE,0.1
8,32,32,20.8,513,1005.4881,TRUE,TRUE,0.1
8,32,32,21,405,852.537374,TRUE,TRUE,0.1
8,32,32,21.2,473,912.7379835,TRUE,TRUE,0.1
8,32,32,21.4,498,960.6285628,TRUE,TRUE,0.1
8,32,32,21.6,489,955.2798979,TRUE,TRUE,0.1
8,32,32,21.8,501,937.888717,TRUE,TRUE,0.1
8,32,32,22,488,952.0799462,TRUE,TRUE,0.1
8,32,32,22.2,510,925.3470762,TRUE,TRUE,0.1
8,32,32,22.4,429,901.807189,TRUE,TRUE,0.1
8,32,32,22.6,448,879.9139557,TRUE,TRUE,0.1
8,32,32,22.8,419,816.6296987,TRUE,TRUE,0.1
8,32,32,23,463,890.1275528,TRUE,TRUE,0.1
8,32,32,23.2,479,915.3425318,TRUE,TRUE,0.1
8,32,32,23.4,494,899.1540523,TRUE,TRUE,0.1
8,32,32,23.6,441,883.9103425,TRUE,TRUE,0.1
8,32,32,23.8,424,872.4698106,TRUE,TRUE,0.1
8,32,32,24,449,889.2952127,TRUE,TRUE,0.1
8,32,32,24.2,440,893.6106256,TRUE,TRUE,0.1
8,32,32,24.4,491,937.8977235,TRUE,TRUE,0.1
8,32,32,24.6,479,868.5643243,TRUE,TRUE,0.1
8,32,32,24.8,461,942.7452158,TRUE,TRUE,0.1
8,32,32,25,502,848.7921148,TRUE,TRUE,0.1
8,32,32,25.2,453,875.9714971,TRUE,TRUE,0.1
8,32,32,25.4,467,894.5809425,TRUE,TRUE,0.1
8,32,32,25.6,468,892.1324746,TRUE,TRUE,0.1
8,32,32,25.8,465,891.4847368,TRUE,TRUE,0.1
8,32,32,26,458,910.5551261,TRUE,TRUE,0.1
8,32,32,26.2,417,852.84201,TRUE,TRUE,0.1
8,32,32,26.4,466,927.7517811,TRUE,TRUE,0.1
8,32,32,26.6,542,922.5666476,TRUE,TRUE,0.1
8,32,32,26.8,468,857.5109197,TRUE,TRUE,0.1
8,32,32,27,442,862.4367135,TRUE,TRUE,0.1
8,32,32,27.2,476,886.4574786,TRUE,TRUE,0.1
8,32,32,27.4,484,886.8119595,TRUE,TRUE,0.1
8,32,32,27.6,449,845.3940921,TRUE,TRUE,0.1
8,32,32,27.8,487,872.1115905,TRUE,TRUE,0.1
8,32,32,28,450,917.5490849,TRUE,TRUE,0.1
8,32,32,28.2,488,927.4265839,TRUE,TRUE,0.1
8,32,32,28.4,441,888.2380089,TRUE,TRUE,0.1
8,32,32,28.6,557,922.9331328,TRUE,TRUE,0.1
8,32,32,28.8,452,868.6581424,TRUE,TRUE,0.1
8,32,32,29,590,990.377818,TRUE,TRUE,0.1
8,32,32,29.2,411,857.3706579,TRUE,TRUE,0.1
8,32,32,29.4,512,913.8061446,TRUE,TRUE,0.1
8,32,32,29.6,462,886.1892085,TRUE,TRUE,0.1
8,32,32,29.8,497,856.1691476,TRUE,TRUE,0.1
8,32,32,30,465,883.4244576,TRUE,TRUE,0.1
8,32,32,30.2,421,854.6080018,TRUE,TRUE,0.1
8,32,32,30.4,468,891.9936427,TRUE,TRUE,0.1
8,32,32,30.6,465,818.7123839,TRUE,TRUE,0.1
8,32,32,30.8,489,917.1594959,TRUE,TRUE,0.1
8,32,32,31,433,842.8258556,TRUE,TRUE,0.1
8,32,32,31.2,443,861.6284049,TRUE,TRUE,0.1
8,32,32,31.4,515,877.8005025,TRUE,TRUE,0.1
8,32,32,31.6,433,841.3339637,TRUE,TRUE,0.1
8,32,32,31.8,509,904.9559416,TRUE,TRUE,0.1
8,32,32,32,441,858.5949472,TRUE,TRUE,0.1
8,32,32,32.2,498,864.8355905,TRUE,TRUE,0.1
8,32,32,32.4,508,918.6925722,TRUE,TRUE,0.1
8,32,32,32.6,490,909.2798203,TRUE,TRUE,0.1
8,32,32,32.8,424,831.5375195,TRUE,TRUE,0.1
8,32,32,33,445,852.5796312,TRUE,TRUE,0.1
8,32,32,33.2,482,866.2322877,TRUE,TRUE,0.1
8,32,32,33.4,436,838.6590399,TRUE,TRUE,0.1
8,32,32,33.6,473,851.6040803,TRUE,TRUE,0.1
8,32,32,33.8,439,837.3166823,TRUE,TRUE,0.1
8,32,32,34,451,834.925645,TRUE,TRUE,0.1
8,32,32,34.2,546,870.8963772,TRUE,TRUE,0.1
8,32,32,34.4,470,833.6885424,TRUE,TRUE,0.1
8,32,32,34.6,450,832.9976791,TRUE,TRUE,0.1
8,32,32,34.8,496,940.3913234,TRUE,TRUE,0.1
8,32,32,35,479,853.5064168,TRUE,TRUE,0.1
8,32,32,35.2,547,898.9590359,TRUE,TRUE,0.1
8,32,32,35.4,483,869.7289451,TRUE,TRUE,0.1
8,32,32,35.6,469,848.1622381,TRUE,TRUE,0.1
8,32,32,35.8,432,821.5637913,TRUE,TRUE,0.1
8,32,32,36,503,865.805841,TRUE,TRUE,0.1
8,32,32,36.2,419,824.3545128,TRUE,TRUE,0.1
8,32,32,36.4,542,896.3765608,TRUE,TRUE,0.1
8,32,32,36.6,479,859.4097893,TRUE,TRUE,0.1
