seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,32,0.1,0.05,0.1,5537,TRUE,TRUE,3929.921277,19004.58527,684.2206934
0,32,0.1,0.05,0.11,5160,TRUE,TRUE,4047.099087,18284.48341,650.8447097
0,32,0.1,0.05,0.12,4796,TRUE,TRUE,3870.159757,17417.626,622.1803742
0,32,0.1,0.05,0.13,4903,TRUE,TRUE,3911.895007,18045.09216,640.5327861
0,32,0.1,0.05,0.14,4358,TRUE,TRUE,3641.082603,16437.46793,579.3794817
0,32,0.1,0.05,0.15,4382,TRUE,TRUE,3691.903104,16477.70817,589.0776667
0,32,0.1,0.05,0.16,5648,TRUE,TRUE,4067.939387,19608.19853,692.6799221
0,32,0.1,0.05,0.17,3807,TRUE,TRUE,3513.488255,15393.19272,544.800223
0,32,0.1,0.05,0.18,3428,TRUE,TRUE,3549.447114,14826.44878,515.0711148
0,32,0.1,0.05,0.19,3084,TRUE,TRUE,3374.256972,14013.92924,480.0358616
0,32,0.1,0.05,0.2,4430,TRUE,TRUE,3661.238089,16972.62839,599.9835409
0,32,0.1,0.05,0.21,3203,TRUE,TRUE,3373.452818,14144.88348,489.7593189
0,32,0.1,0.05,0.22,3085,TRUE,TRUE,3349.629161,13876.04161,472.2224069
0,32,0.1,0.05,0.23,2557,TRUE,TRUE,3202.401858,12750.26092,429.2698442
0,32,0.1,0.05,0.24,3009,TRUE,TRUE,3369.183486,14067.78854,480.0009387
0,32,0.1,0.05,0.25,3210,TRUE,TRUE,3352.941924,14272.71921,476.6467911
0,32,0.1,0.05,0.26,2861,TRUE,TRUE,3335.782677,13739.83169,461.1211519
0,32,0.1,0.05,0.27,4536,TRUE,TRUE,3358.010153,16317.51683,593.3411845
0,32,0.1,0.05,0.28,4264,TRUE,TRUE,3325.392424,15940.41499,538.8103719
0,32,0.1,0.05,0.29,3479,TRUE,TRUE,3307.260471,14546.07766,518.5184349
0,32,0.1,0.05,0.3,3542,TRUE,TRUE,3277.736614,14674.87742,504.7482695
0,32,0.1,0.05,0.31,3592,TRUE,TRUE,3374.362321,14819.65092,510.4004328
0,32,0.1,0.05,0.32,3964,TRUE,TRUE,3146.856406,14848.41366,519.6747097
0,32,0.1,0.05,0.33,4241,TRUE,TRUE,3215.592539,15726.97283,577.0043741
0,32,0.1,0.05,0.34,3732,TRUE,TRUE,3268.780112,14932.42027,500.6113843
0,32,0.1,0.05,0.35,3964,TRUE,TRUE,3187.992319,15074.22561,526.4736071
0,32,0.1,0.05,0.36,4049,TRUE,TRUE,3163.963738,15234.60248,551.5261206
0,32,0.1,0.05,0.37,3122,TRUE,TRUE,3150.460591,13795.2947,462.8159156
0,32,0.1,0.05,0.38,6045,TRUE,TRUE,3263.464432,18721.10174,710.5197306
0,32,0.1,0.05,0.39,2927,TRUE,TRUE,3101.776398,13304.02037,466.0587596
0,32,0.1,0.05,0.4,4453,TRUE,TRUE,3057.03389,15703.65232,547.4874412
0,32,0.1,0.05,0.41,3575,TRUE,TRUE,3143.9546,14452.62296,504.742624
0,32,0.1,0.05,0.42,4187,TRUE,TRUE,3014.253208,15070.54752,541.1417805
0,32,0.1,0.05,0.43,4065,TRUE,TRUE,3154.522773,15326.44033,547.1628305
0,32,0.1,0.05,0.44,4394,TRUE,TRUE,3198.836036,15918.68784,553.5446181
0,32,0.1,0.05,0.45,4071,TRUE,TRUE,3192.646434,15428.37886,548.3151478
0,32,0.1,0.05,0.46,4244,TRUE,TRUE,3105.528453,15631.06689,560.8898322
0,32,0.1,0.05,0.47,5170,TRUE,TRUE,3202.003882,17317.28049,610.3454151
