seed,robot count,spring constant,damping coefficient,iteration,moved distance,connectivity,converged
0,32,0.25,2.8,1541,806.2263389,TRUE,TRUE
0,32,0.25,2.85,1145,759.8112142,TRUE,TRUE
0,32,0.25,2.9,1518,757.7764893,TRUE,TRUE
0,32,0.25,2.95,1212,764.9827881,TRUE,TRUE
0,32,0.25,3,1300,766.8397184,TRUE,TRUE
0,32,0.25,3.05,1197,723.6196679,TRUE,TRUE
0,32,0.25,3.1,1403,777.1890364,TRUE,TRUE
0,32,0.25,3.15,1336,752.911034,TRUE,TRUE
0,32,0.25,3.2,1342,778.2688907,TRUE,TRUE
0,32,0.25,3.25,1496,760.1576744,TRUE,TRUE
0,32,0.25,3.3,1616,778.2550837,TRUE,TRUE
0,32,0.25,3.35,1728,756.4763528,TRUE,TRUE
0,32,0.25,3.4,1478,761.2665109,TRUE,TRUE
0,32,0.25,3.45,1394,765.2950365,TRUE,TRUE
0,32,0.25,3.5,1662,811.3625274,TRUE,TRUE
0,32,0.25,3.55,1276,734.8742205,TRUE,TRUE
0,32,0.25,3.6,1381,780.0598798,TRUE,TRUE
0,32,0.25,3.65,1877,788.6715445,TRUE,TRUE
0,32,0.25,3.7,1718,774.1694777,TRUE,TRUE
0,32,0.25,3.75,1709,774.0556887,TRUE,TRUE
0,32,0.25,3.8,1322,748.7189989,TRUE,TRUE
0,32,0.25,3.85,1461,733.1569787,TRUE,TRUE
0,32,0.25,3.9,1653,777.2352202,TRUE,TRUE
0,32,0.25,3.95,1729,777.8983328,TRUE,TRUE
0,32,0.25,4,1760,734.4146127,TRUE,TRUE
0,32,0.25,4.05,1812,721.621133,TRUE,TRUE
0,32,0.25,4.1,1569,739.7060901,TRUE,TRUE
0,32,0.25,4.15,1604,750.6709622,TRUE,TRUE
0,32,0.25,4.2,1540,755.1835537,TRUE,TRUE
0,32,0.25,4.25,1839,756.4946237,TRUE,TRUE
0,32,0.25,4.3,1757,751.0206979,TRUE,TRUE
0,32,0.25,4.35,1532,733.7883696,TRUE,TRUE
0,32,0.25,4.4,1831,767.4610621,TRUE,TRUE
0,32,0.25,4.45,2005,741.3427337,TRUE,TRUE
0,32,0.25,4.5,1951,745.1586024,TRUE,TRUE
0,32,0.25,4.55,1763,741.4181604,TRUE,TRUE
0,32,0.25,4.6,1821,736.7045558,TRUE,TRUE
0,32,0.25,4.65,1800,737.1100766,TRUE,TRUE
0,32,0.25,4.7,1588,740.3059176,TRUE,TRUE
0,32,0.25,4.75,2141,763.644747,TRUE,TRUE
0,32,0.25,4.8,1888,749.2725655,TRUE,TRUE
0,32,0.25,4.85,2346,775.3334045,TRUE,TRUE
0,32,0.25,4.9,1710,697.9730347,TRUE,TRUE
0,32,0.25,4.95,1771,737.0815314,TRUE,TRUE
0,32,0.25,5,1666,741.6984859,TRUE,TRUE
1,32,0.25,0.1,1486,1324.407043,TRUE,TRUE
1,32,0.25,0.15,1000,1163.555529,TRUE,TRUE
1,32,0.25,0.2,832,1061.890352,TRUE,TRUE
1,32,0.25,0.25,664,960.2536607,TRUE,TRUE
1,32,0.25,0.3,672,887.1510626,TRUE,TRUE
1,32,0.25,0.35,545,871.0840265,TRUE,TRUE
1,32,0.25,0.4,656,887.8105724,TRUE,TRUE
1,32,0.25,0.45,507,845.795616,TRUE,TRUE
1,32,0.25,0.5,517,860.7890329,TRUE,TRUE
1,32,0.25,0.55,589,865.3705926,TRUE,TRUE
1,32,0.25,0.6,602,848.7094297,TRUE,TRUE
1,32,0.25,0.65,519,798.4559662,TRUE,TRUE
1,32,0.25,0.7,597,830.984307,TRUE,TRUE
1,32,0.25,0.75,736,801.3969084,TRUE,TRUE
1,32,0.25,0.8,611,844.2057145,TRUE,TRUE
1,32,0.25,0.85,513,778.6219099,TRUE,TRUE
1,32,0.25,0.9,734,781.6392238,TRUE,TRUE
1,32,0.25,0.95,635,792.400328,TRUE,TRUE
1,32,0.25,1,645,799.1371887,TRUE,TRUE
1,32,0.25,1.05,577,804.8203049,TRUE,TRUE
1,32,0.25,1.1,590,765.6861456,TRUE,TRUE
1,32,0.25,1.15,782,818.0960405,TRUE,TRUE
1,32,0.25,1.2,657,753.0944097,TRUE,TRUE
1,32,0.25,1.25,700,784.2084914,TRUE,TRUE
1,32,0.25,1.3,847,770.5440686,TRUE,TRUE
1,32,0.25,1.35,706,789.420555,TRUE,TRUE
1,32,0.25,1.4,719,743.4540796,TRUE,TRUE
1,32,0.25,1.45,749,775.7471863,TRUE,TRUE
1,32,0.25,1.5,954,805.3607547,TRUE,TRUE
1,32,0.25,1.55,865,783.0247507,TRUE,TRUE
1,32,0.25,1.6,766,781.8059734,TRUE,TRUE
1,32,0.25,1.65,759,748.0396397,TRUE,TRUE
1,32,0.25,1.7,868,768.8278241,TRUE,TRUE
1,32,0.25,1.75,1102,851.7707162,TRUE,TRUE
1,32,0.25,1.8,924,782.2734926,TRUE,TRUE
1,32,0.25,1.85,1116,805.0318564,TRUE,TRUE
1,32,0.25,1.9,1075,756.8155675,TRUE,TRUE
1,32,0.25,1.95,936,769.9389027,TRUE,TRUE
1,32,0.25,2,950,763.2600137,TRUE,TRUE
1,32,0.25,2.05,989,759.2781753,TRUE,TRUE
1,32,0.25,2.1,922,757.3320391,TRUE,TRUE
1,32,0.25,2.15,1121,779.403885,TRUE,TRUE
1,32,0.25,2.2,997,744.2324698,TRUE,TRUE
1,32,0.25,2.25,1006,744.1462788,TRUE,TRUE
1,32,0.25,2.3,1010,736.1653062,TRUE,TRUE
1,32,0.25,2.35,1067,757.383688,TRUE,TRUE
1,32,0.25,2.4,1114,738.2495798,TRUE,TRUE
1,32,0.25,2.45,1281,754.7418223,TRUE,TRUE
1,32,0.25,2.5,1251,750.7104562,TRUE,TRUE
1,32,0.25,2.55,1102,761.9352084,TRUE,TRUE
1,32,0.25,2.6,1095,778.5489754,TRUE,TRUE
1,32,0.25,2.65,1126,789.4833306,TRUE,TRUE
1,32,0.25,2.7,1266,760.8187443,TRUE,TRUE
1,32,0.25,2.75,1463,772.5718116,TRUE,TRUE
1,32,0.25,2.8,1140,771.4151295,TRUE,TRUE
1,32,0.25,2.85,1280,765.7971477,TRUE,TRUE
1,32,0.25,2.9,1348,787.7493789,TRUE,TRUE
1,32,0.25,2.95,1406,781.8302639,TRUE,TRUE
1,32,0.25,3,1335,752.5904518,TRUE,TRUE
1,32,0.25,3.05,1439,762.131425,TRUE,TRUE
1,32,0.25,3.1,1424,770.361308,TRUE,TRUE
1,32,0.25,3.15,1573,773.4044377,TRUE,TRUE
1,32,0.25,3.2,1339,763.7612636,TRUE,TRUE
1,32,0.25,3.25,1292,754.179119,TRUE,TRUE
1,32,0.25,3.3,1168,745.9324105,TRUE,TRUE
1,32,0.25,3.35,1435,774.8564411,TRUE,TRUE
1,32,0.25,3.4,1500,755.0381112,TRUE,TRUE
1,32,0.25,3.45,1247,740.51172,TRUE,TRUE
1,32,0.25,3.5,1308,780.0447488,TRUE,TRUE
1,32,0.25,3.55,1722,743.6259547,TRUE,TRUE
1,32,0.25,3.6,1459,776.5262344,TRUE,TRUE
1,32,0.25,3.65,1335,756.4147405,TRUE,TRUE
1,32,0.25,3.7,1939,779.965834,TRUE,TRUE
1,32,0.25,3.75,1474,739.5397637,TRUE,TRUE
1,32,0.25,3.8,1432,752.213482,TRUE,TRUE
1,32,0.25,3.85,1764,785.9221391,TRUE,TRUE
1,32,0.25,3.9,1768,777.0940322,TRUE,TRUE
1,32,0.25,3.95,1607,766.1644978,TRUE,TRUE
1,32,0.25,4,1496,749.3204492,TRUE,TRUE
1,32,0.25,4.05,2049,766.18649,TRUE,TRUE
1,32,0.25,4.1,1672,759.5114578,TRUE,TRUE
1,32,0.25,4.15,2207,780.2057473,TRUE,TRUE
1,32,0.25,4.2,1662,761.027536,TRUE,TRUE
1,32,0.25,4.25,1476,787.6394228,TRUE,TRUE
1,32,0.25,4.3,1785,754.2302279,TRUE,TRUE
1,32,0.25,4.35,1567,726.9289754,TRUE,TRUE
1,32,0.25,4.4,1748,748.2160878,TRUE,TRUE
1,32,0.25,4.45,1846,762.5763214,TRUE,TRUE
1,32,0.25,4.5,1673,766.6767232,TRUE,TRUE
1,32,0.25,4.55,1954,726.7163752,TRUE,TRUE
1,32,0.25,4.6,1771,772.9750349,TRUE,TRUE
1,32,0.25,4.65,1674,727.7287404,TRUE,TRUE
1,32,0.25,4.7,1749,744.4713185,TRUE,TRUE
1,32,0.25,4.75,2313,764.7425698,TRUE,TRUE
1,32,0.25,4.8,1722,752.7856896,TRUE,TRUE
1,32,0.25,4.85,1559,722.2744719,TRUE,TRUE
1,32,0.25,4.9,1724,764.921066,TRUE,TRUE
1,32,0.25,4.95,1754,763.3222052,TRUE,TRUE
1,32,0.25,5,1853,745.7380217,TRUE,TRUE
2,32,0.25,0.1,1356,1153.374122,TRUE,TRUE
2,32,0.25,0.15,1008,1078.91961,TRUE,TRUE
2,32,0.25,0.2,756,959.9335521,TRUE,TRUE
2,32,0.25,0.25,648,907.7284767,TRUE,TRUE
2,32,0.25,0.3,630,883.4070488,TRUE,TRUE
2,32,0.25,0.35,589,891.7645752,TRUE,TRUE
2,32,0.25,0.4,592,896.9415358,TRUE,TRUE
2,32,0.25,0.45,557,894.8102603,TRUE,TRUE
2,32,0.25,0.5,557,841.6793578,TRUE,TRUE
2,32,0.25,0.55,547,869.0186323,TRUE,TRUE
2,32,0.25,0.6,517,860.0632768,TRUE,TRUE
2,32,0.25,0.65,690,838.5659367,TRUE,TRUE
2,32,0.25,0.7,582,804.7904349,TRUE,TRUE
2,32,0.25,0.75,626,827.8978717,TRUE,TRUE
2,32,0.25,0.8,591,771.998441,TRUE,TRUE
2,32,0.25,0.85,482,763.277651,TRUE,TRUE
2,32,0.25,0.9,602,826.0102966,TRUE,TRUE
2,32,0.25,0.95,803,817.7593185,TRUE,TRUE
2,32,0.25,1,576,777.7317746,TRUE,TRUE
2,32,0.25,1.05,860,828.2764296,TRUE,TRUE
2,32,0.25,1.1,647,778.4380618,TRUE,TRUE
2,32,0.25,1.15,675,793.065383,TRUE,TRUE
2,32,0.25,1.2,751,783.4531402,TRUE,TRUE
2,32,0.25,1.25,636,768.5291929,TRUE,TRUE
2,32,0.25,1.3,745,784.4029494,TRUE,TRUE
2,32,0.25,1.35,885,799.0364907,TRUE,TRUE
2,32,0.25,1.4,765,773.6001456,TRUE,TRUE
2,32,0.25,1.45,811,786.2666439,TRUE,TRUE
2,32,0.25,1.5,1006,783.6446354,TRUE,TRUE
2,32,0.25,1.55,867,762.4365961,TRUE,TRUE
2,32,0.25,1.6,878,789.5428959,TRUE,TRUE
2,32,0.25,1.65,770,753.2195085,TRUE,TRUE
2,32,0.25,1.7,1227,821.3598142,TRUE,TRUE
2,32,0.25,1.75,957,770.7974455,TRUE,TRUE
2,32,0.25,1.8,1272,782.0795946,TRUE,TRUE
2,32,0.25,1.85,944,792.3753488,TRUE,TRUE
2,32,0.25,1.9,913,759.9943004,TRUE,TRUE
2,32,0.25,1.95,911,753.8007035,TRUE,TRUE
2,32,0.25,2,1002,762.5987697,TRUE,TRUE
2,32,0.25,2.05,1163,813.8684066,TRUE,TRUE
2,32,0.25,2.1,976,748.2023054,TRUE,TRUE
2,32,0.25,2.15,1009,762.128734,TRUE,TRUE
2,32,0.25,2.2,1181,745.1687696,TRUE,TRUE
2,32,0.25,2.25,937,745.7823892,TRUE,TRUE
2,32,0.25,2.3,1371,805.3019898,TRUE,TRUE
2,32,0.25,2.35,1147,763.2530709,TRUE,TRUE
2,32,0.25,2.4,1419,752.7626641,TRUE,TRUE
2,32,0.25,2.45,1239,774.6504049,TRUE,TRUE
2,32,0.25,2.5,1224,775.1520529,TRUE,TRUE
2,32,0.25,2.55,1049,757.4035256,TRUE,TRUE
2,32,0.25,2.6,1377,778.6691569,TRUE,TRUE
2,32,0.25,2.65,1521,779.849918,TRUE,TRUE
2,32,0.25,2.7,1360,768.5538676,TRUE,TRUE
2,32,0.25,2.75,1340,771.4310864,TRUE,TRUE
2,32,0.25,2.8,1442,778.6001564,TRUE,TRUE
2,32,0.25,2.85,1295,771.2157363,TRUE,TRUE
2,32,0.25,2.9,1266,762.5618495,TRUE,TRUE
2,32,0.25,2.95,1254,738.7470159,TRUE,TRUE
2,32,0.25,3,1342,753.8300953,TRUE,TRUE
2,32,0.25,3.05,1332,779.760478,TRUE,TRUE
2,32,0.25,3.1,1341,751.1800399,TRUE,TRUE
2,32,0.25,3.15,1488,763.5953829,TRUE,TRUE
2,32,0.25,3.2,1413,730.3999423,TRUE,TRUE
2,32,0.25,3.25,1188,742.718946,TRUE,TRUE
2,32,0.25,3.3,1248,738.3451209,TRUE,TRUE
2,32,0.25,3.35,1438,771.2317041,TRUE,TRUE
2,32,0.25,3.4,1495,777.0062814,TRUE,TRUE
2,32,0.25,3.45,1529,775.4313047,TRUE,TRUE
2,32,0.25,3.5,1316,746.7565152,TRUE,TRUE
2,32,0.25,3.55,1473,754.5672098,TRUE,TRUE
2,32,0.25,3.6,1710,767.7764742,TRUE,TRUE
2,32,0.25,3.65,1432,737.805313,TRUE,TRUE
2,32,0.25,3.7,1554,774.750913,TRUE,TRUE
2,32,0.25,3.75,2062,767.4812044,TRUE,TRUE
2,32,0.25,3.8,1381,748.3426348,TRUE,TRUE
2,32,0.25,3.85,1471,756.9883844,TRUE,TRUE
2,32,0.25,3.9,1870,739.8057208,TRUE,TRUE
2,32,0.25,3.95,1511,734.0996194,TRUE,TRUE
2,32,0.25,4,1598,739.0030913,TRUE,TRUE
2,32,0.25,4.05,1916,775.2881523,TRUE,TRUE
2,32,0.25,4.1,1426,737.4117939,TRUE,TRUE
2,32,0.25,4.15,1569,767.0466591,TRUE,TRUE
2,32,0.25,4.2,1515,733.3300082,TRUE,TRUE
2,32,0.25,4.25,1615,732.2017389,TRUE,TRUE
2,32,0.25,4.3,1787,729.3412211,TRUE,TRUE
2,32,0.25,4.35,1772,755.4663193,TRUE,TRUE
2,32,0.25,4.4,1913,773.8961963,TRUE,TRUE
2,32,0.25,4.45,1802,763.7697818,TRUE,TRUE
2,32,0.25,4.5,1470,742.7742285,TRUE,TRUE
2,32,0.25,4.55,1766,713.2398619,TRUE,TRUE
2,32,0.25,4.6,1916,761.3964097,TRUE,TRUE
2,32,0.25,4.65,1640,740.0663651,TRUE,TRUE
2,32,0.25,4.7,1868,753.2430021,TRUE,TRUE
2,32,0.25,4.75,1527,727.4745225,TRUE,TRUE
2,32,0.25,4.8,1979,732.5988512,TRUE,TRUE
2,32,0.25,4.85,1699,768.6839017,TRUE,TRUE
2,32,0.25,4.9,1797,738.9467031,TRUE,TRUE
2,32,0.25,4.95,1736,748.513024,TRUE,TRUE
2,32,0.25,5,1960,767.0827265,TRUE,TRUE
3,32,0.25,0.1,1273,1174.604451,TRUE,TRUE
3,32,0.25,0.15,1121,1121.607136,TRUE,TRUE
3,32,0.25,0.2,843,1026.909078,TRUE,TRUE
3,32,0.25,0.25,695,950.6735951,TRUE,TRUE
3,32,0.25,0.3,645,936.1205402,TRUE,TRUE
3,32,0.25,0.35,630,930.5117508,TRUE,TRUE
3,32,0.25,0.4,532,816.354148,TRUE,TRUE
3,32,0.25,0.45,537,842.09988,TRUE,TRUE
3,32,0.25,0.5,514,865.8425378,TRUE,TRUE
3,32,0.25,0.55,558,845.7984238,TRUE,TRUE
3,32,0.25,0.6,552,817.8365891,TRUE,TRUE
3,32,0.25,0.65,530,805.105886,TRUE,TRUE
3,32,0.25,0.7,708,859.051466,TRUE,TRUE
3,32,0.25,0.75,591,819.0006787,TRUE,TRUE
3,32,0.25,0.8,577,796.2743264,TRUE,TRUE
3,32,0.25,0.85,621,785.6451819,TRUE,TRUE
3,32,0.25,0.9,547,789.1606524,TRUE,TRUE
3,32,0.25,0.95,717,871.6473961,TRUE,TRUE
3,32,0.25,1,728,817.4832773,TRUE,TRUE
3,32,0.25,1.05,683,786.5082653,TRUE,TRUE
3,32,0.25,1.1,712,793.5459207,TRUE,TRUE
3,32,0.25,1.15,750,803.9301609,TRUE,TRUE
3,32,0.25,1.2,661,785.3912671,TRUE,TRUE
3,32,0.25,1.25,831,788.3583029,TRUE,TRUE
3,32,0.25,1.3,815,775.3130013,TRUE,TRUE
3,32,0.25,1.35,826,775.5462048,TRUE,TRUE
3,32,0.25,1.4,984,793.0580807,TRUE,TRUE
3,32,0.25,1.45,824,776.2145118,TRUE,TRUE
3,32,0.25,1.5,750,804.0581913,TRUE,TRUE
3,32,0.25,1.55,898,811.231115,TRUE,TRUE
3,32,0.25,1.6,848,799.6942554,TRUE,TRUE
3,32,0.25,1.65,980,765.7136268,TRUE,TRUE
3,32,0.25,1.7,883,791.3502057,TRUE,TRUE
3,32,0.25,1.75,899,802.6423987,TRUE,TRUE
3,32,0.25,1.8,890,772.7620965,TRUE,TRUE
3,32,0.25,1.85,919,777.7625331,TRUE,TRUE
3,32,0.25,1.9,941,796.2978712,TRUE,TRUE
3,32,0.25,1.95,930,785.1594139,TRUE,TRUE
3,32,0.25,2,861,751.6822491,TRUE,TRUE
3,32,0.25,2.05,919,763.2150562,TRUE,TRUE
3,32,0.25,2.1,1097,782.7232727,TRUE,TRUE
3,32,0.25,2.15,866,730.4265924,TRUE,TRUE
3,32,0.25,2.2,1015,788.9705333,TRUE,TRUE
3,32,0.25,2.25,978,763.1599556,TRUE,TRUE
3,32,0.25,2.3,884,731.6026659,TRUE,TRUE
3,32,0.25,2.35,1146,778.1024129,TRUE,TRUE
3,32,0.25,2.4,988,786.1686339,TRUE,TRUE
3,32,0.25,2.45,1198,783.6784807,TRUE,TRUE
3,32,0.25,2.5,1224,806.8512444,TRUE,TRUE
3,32,0.25,2.55,1054,769.7718714,TRUE,TRUE
3,32,0.25,2.6,1183,798.2569936,TRUE,TRUE
3,32,0.25,2.65,1011,727.794687,TRUE,TRUE
3,32,0.25,2.7,1306,774.582012,TRUE,TRUE
3,32,0.25,2.75,1302,762.6289417,TRUE,TRUE
3,32,0.25,2.8,1259,793.2270776,TRUE,TRUE
3,32,0.25,2.85,1499,780.4474287,TRUE,TRUE
3,32,0.25,2.9,1480,773.3058794,TRUE,TRUE
3,32,0.25,2.95,1307,753.5034153,TRUE,TRUE
3,32,0.25,3,1865,796.4488216,TRUE,TRUE
3,32,0.25,3.05,1038,711.4545352,TRUE,TRUE
3,32,0.25,3.1,1471,763.6732095,TRUE,TRUE
3,32,0.25,3.15,1230,769.3589781,TRUE,TRUE
3,32,0.25,3.2,1171,745.668571,TRUE,TRUE
3,32,0.25,3.25,1230,760.3748623,TRUE,TRUE
3,32,0.25,3.3,1713,802.706129,TRUE,TRUE
3,32,0.25,3.35,1443,753.7733818,TRUE,TRUE
3,32,0.25,3.4,1444,790.1976135,TRUE,TRUE
3,32,0.25,3.45,1363,764.9283031,TRUE,TRUE
3,32,0.25,3.5,1884,759.736077,TRUE,TRUE
3,32,0.25,3.55,1371,767.9751472,TRUE,TRUE
3,32,0.25,3.6,1319,706.9805821,TRUE,TRUE
3,32,0.25,3.65,1396,760.6709462,TRUE,TRUE
3,32,0.25,3.7,1362,753.3289052,TRUE,TRUE
3,32,0.25,3.75,1643,790.9745163,TRUE,TRUE
3,32,0.25,3.8,1799,753.241821,TRUE,TRUE
3,32,0.25,3.85,1507,737.0989324,TRUE,TRUE
3,32,0.25,3.9,1593,761.4305157,TRUE,TRUE
3,32,0.25,3.95,1454,759.404604,TRUE,TRUE
3,32,0.25,4,1657,763.6581931,TRUE,TRUE
3,32,0.25,4.05,1449,738.9634126,TRUE,TRUE
3,32,0.25,4.1,1498,745.7228234,TRUE,TRUE
3,32,0.25,4.15,1987,797.2456553,TRUE,TRUE
3,32,0.25,4.2,1850,763.3491222,TRUE,TRUE
3,32,0.25,4.25,1734,756.0249123,TRUE,TRUE
3,32,0.25,4.3,1813,773.7599427,TRUE,TRUE
3,32,0.25,4.35,1627,739.9048305,TRUE,TRUE
3,32,0.25,4.4,2315,748.6848398,TRUE,TRUE
3,32,0.25,4.45,2062,789.1355776,TRUE,TRUE
3,32,0.25,4.5,1690,748.1229901,TRUE,TRUE
3,32,0.25,4.55,1690,759.0566035,TRUE,TRUE
3,32,0.25,4.6,2190,764.576719,TRUE,TRUE
3,32,0.25,4.65,1865,774.8403626,TRUE,TRUE
3,32,0.25,4.7,1848,742.3965147,TRUE,TRUE
3,32,0.25,4.75,1726,766.2767323,TRUE,TRUE
3,32,0.25,4.8,2060,752.7571873,TRUE,TRUE
3,32,0.25,4.85,2584,775.9764184,TRUE,TRUE
3,32,0.25,4.9,1944,738.3712286,TRUE,TRUE
3,32,0.25,4.95,1925,757.0085309,TRUE,TRUE
3,32,0.25,5,1899,754.4797019,TRUE,TRUE
4,32,0.25,0.1,1153,1314.777204,TRUE,TRUE
4,32,0.25,0.15,1104,1085.305313,TRUE,TRUE
4,32,0.25,0.2,799,974.9825705,TRUE,TRUE
4,32,0.25,0.25,663,914.6867933,TRUE,TRUE
4,32,0.25,0.3,570,903.0524833,TRUE,TRUE
4,32,0.25,0.35,692,941.7353284,TRUE,TRUE
4,32,0.25,0.4,520,847.0178329,TRUE,TRUE
4,32,0.25,0.45,592,881.2586398,TRUE,TRUE
4,32,0.25,0.5,517,844.2188829,TRUE,TRUE
4,32,0.25,0.55,608,867.7225533,TRUE,TRUE
4,32,0.25,0.6,511,810.34399,TRUE,TRUE
4,32,0.25,0.65,610,839.7574838,TRUE,TRUE
4,32,0.25,0.7,593,830.3172815,TRUE,TRUE
4,32,0.25,0.75,603,792.76417,TRUE,TRUE
4,32,0.25,0.8,606,803.8908101,TRUE,TRUE
4,32,0.25,0.85,511,780.9828994,TRUE,TRUE
4,32,0.25,0.9,570,792.5550664,TRUE,TRUE
4,32,0.25,0.95,737,806.9859371,TRUE,TRUE
4,32,0.25,1,773,802.3110997,TRUE,TRUE
4,32,0.25,1.05,687,819.7169639,TRUE,TRUE
4,32,0.25,1.1,660,786.8936897,TRUE,TRUE
4,32,0.25,1.15,720,846.0623582,TRUE,TRUE
4,32,0.25,1.2,917,813.9810355,TRUE,TRUE
4,32,0.25,1.25,879,808.9429529,TRUE,TRUE
4,32,0.25,1.3,722,763.8757244,TRUE,TRUE
4,32,0.25,1.35,801,821.6194398,TRUE,TRUE
4,32,0.25,1.4,985,808.7619783,TRUE,TRUE
4,32,0.25,1.45,687,758.7196475,TRUE,TRUE
4,32,0.25,1.5,1144,776.7116927,TRUE,TRUE
4,32,0.25,1.55,820,808.7094568,TRUE,TRUE
4,32,0.25,1.6,951,819.1444017,TRUE,TRUE
4,32,0.25,1.65,761,769.0102821,TRUE,TRUE
4,32,0.25,1.7,882,772.1991119,TRUE,TRUE
4,32,0.25,1.75,822,745.094802,TRUE,TRUE
4,32,0.25,1.8,1039,776.0826603,TRUE,TRUE
4,32,0.25,1.85,1078,808.5119402,TRUE,TRUE
4,32,0.25,1.9,1001,813.4030605,TRUE,TRUE
4,32,0.25,1.95,983,752.7331039,TRUE,TRUE
4,32,0.25,2,985,770.2710049,TRUE,TRUE
4,32,0.25,2.05,901,775.162543,TRUE,TRUE
4,32,0.25,2.1,1098,774.8218378,TRUE,TRUE
4,32,0.25,2.15,1030,799.4475601,TRUE,TRUE
4,32,0.25,2.2,1025,777.1659277,TRUE,TRUE
4,32,0.25,2.25,871,737.5940726,TRUE,TRUE
4,32,0.25,2.3,1051,762.512617,TRUE,TRUE
4,32,0.25,2.35,1175,766.9580121,TRUE,TRUE
4,32,0.25,2.4,1096,748.441466,TRUE,TRUE
4,32,0.25,2.45,1229,756.3138525,TRUE,TRUE
4,32,0.25,2.5,1216,770.7631995,TRUE,TRUE
4,32,0.25,2.55,1120,748.8027337,TRUE,TRUE
4,32,0.25,2.6,1099,763.7367119,TRUE,TRUE
4,32,0.25,2.65,1101,742.4376992,TRUE,TRUE
4,32,0.25,2.7,1129,758.0933499,TRUE,TRUE
4,32,0.25,2.75,1122,786.6496555,TRUE,TRUE
4,32,0.25,2.8,1241,744.4844288,TRUE,TRUE
4,32,0.25,2.85,1644,756.5416702,TRUE,TRUE
4,32,0.25,2.9,1369,792.7403325,TRUE,TRUE
4,32,0.25,2.95,1448,799.5160872,TRUE,TRUE
4,32,0.25,3,1203,739.4968051,TRUE,TRUE
4,32,0.25,3.05,1237,747.2098784,TRUE,TRUE
4,32,0.25,3.1,1386,739.8681919,TRUE,TRUE
4,32,0.25,3.15,1364,764.4832328,TRUE,TRUE
4,32,0.25,3.2,1325,721.2023683,TRUE,TRUE
4,32,0.25,3.25,1660,758.8585631,TRUE,TRUE
