seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,64,0.1,0.2,0.1,4442,TRUE,TRUE,11278.73496,51834.1039,883.290798
0,64,0.1,0.2,0.125,3971,TRUE,TRUE,10452.01936,48747.13022,847.7098154
0,64,0.1,0.2,0.15,3572,TRUE,TRUE,10298.96916,46607.66202,799.9817399
0,64,0.1,0.2,0.175,3102,TRUE,TRUE,10099.24126,44988.18704,755.6972668
0,64,0.1,0.2,0.2,3335,TRUE,TRUE,9771.719768,44785.78693,818.987427
0,64,0.1,0.2,0.225,3084,TRUE,TRUE,9909.230447,44486.49911,782.6040962
0,64,0.1,0.2,0.25,3067,TRUE,TRUE,9985.761912,44712.79004,782.3709624
0,64,0.1,0.2,0.275,2931,TRUE,TRUE,9735.450078,43650.08886,756.6591096
0,64,0.1,0.2,0.3,3213,TRUE,TRUE,9468.654184,44127.95211,755.6964301
0,64,0.1,0.2,0.325,2604,TRUE,TRUE,9469.653137,41560.79744,720.0977597
0,64,0.1,0.2,0.35,2626,TRUE,TRUE,9405.688666,41720.64384,731.2912875
0,64,0.1,0.2,0.375,2585,TRUE,TRUE,9314.215867,41726.89435,704.7586993
0,64,0.1,0.2,0.4,2663,TRUE,TRUE,9317.745299,42080.47061,765.5610549
0,64,0.1,0.2,0.425,2637,TRUE,TRUE,9449.084394,41859.43002,719.1375621
0,64,0.1,0.2,0.45,3073,TRUE,TRUE,9527.834557,43406.09858,736.0044695
0,64,0.1,0.2,0.475,2794,TRUE,TRUE,9222.033055,42302.16793,724.3105578
0,64,0.1,0.2,0.5,2817,TRUE,TRUE,9328.91334,41994.09322,751.9340719
0,64,0.1,0.2,0.525,2199,TRUE,TRUE,9089.917925,39840.39827,673.5785825
0,64,0.1,0.2,0.55,2482,TRUE,TRUE,9234.570221,40887.3943,690.0421523
0,64,0.1,0.2,0.575,2405,TRUE,TRUE,9113.677987,40429.51987,708.3485042
0,64,0.1,0.2,0.6,2381,TRUE,TRUE,9064.415829,40138.16172,685.4849183
0,64,0.1,0.2,0.625,2583,TRUE,TRUE,9068.662115,41182.48543,698.2137847
0,64,0.1,0.2,0.65,2584,TRUE,TRUE,8981.906226,40855.20527,737.2942732
0,64,0.1,0.2,0.675,3800,TRUE,TRUE,9085.014911,45352.32719,796.1075622
0,64,0.1,0.2,0.7,2600,TRUE,TRUE,8826.809785,40640.41049,697.5944842
0,64,0.1,0.2,0.725,3258,TRUE,TRUE,9190.584398,43966.9221,758.6313989
0,64,0.1,0.2,0.75,3031,TRUE,TRUE,9127.184841,42943.70755,730.6924012
0,64,0.1,0.2,0.775,2606,TRUE,TRUE,8897.655685,40866.23089,694.4142701
0,64,0.1,0.2,0.8,2910,TRUE,TRUE,9057.358447,42418.98259,726.8089263
0,64,0.1,0.2,0.825,3671,TRUE,TRUE,9036.397787,44742.21039,763.1877015
0,64,0.1,0.2,0.85,2454,TRUE,TRUE,8802.871718,40121.65259,687.0823019
0,64,0.1,0.2,0.875,3647,TRUE,TRUE,9249.976486,45442.15746,790.4247829
0,64,0.1,0.2,0.9,2562,TRUE,TRUE,8892.219935,40618.86692,697.2141327
0,64,0.1,0.2,0.925,3092,TRUE,TRUE,9045.251732,42924.901,748.8096089
0,64,0.1,0.2,0.95,2973,TRUE,TRUE,8918.845316,42444.10474,733.8791175
0,64,0.1,0.2,0.975,2726,TRUE,TRUE,8743.43325,41124.48823,717.712051
0,64,0.1,0.2,1,3351,TRUE,TRUE,8944.588991,43690.42724,740.2597691
0,64,0.1,0.2,1.025,3123,TRUE,TRUE,8956.415262,42729.32218,737.4693668
0,64,0.1,0.2,1.05,4463,TRUE,TRUE,9050.126534,48045.2608,868.7513443
0,64,0.1,0.2,1.075,3778,TRUE,TRUE,8869.148823,44849.91644,785.9911588
0,64,0.1,0.2,1.1,2779,TRUE,TRUE,8842.632918,41654.47008,709.7550475
0,64,0.1,0.2,1.125,3051,TRUE,TRUE,8807.723743,42332.96681,727.5476499
0,64,0.1,0.2,1.15,4117,TRUE,TRUE,9047.061745,46450.47079,821.1000195
0,64,0.1,0.2,1.175,2865,TRUE,TRUE,8899.595328,41919.81368,725.0772818
0,64,0.1,0.2,1.2,2952,TRUE,TRUE,8776.18163,42000.43882,718.9222697
0,64,0.1,0.2,1.225,2835,TRUE,TRUE,8692.49589,41242.76665,704.1821726
0,64,0.1,0.2,1.25,3568,TRUE,TRUE,8981.719453,44615.49113,758.2685519
0,64,0.1,0.2,1.275,2988,TRUE,TRUE,8763.443539,42021.93287,724.6863348
0,64,0.1,0.2,1.3,3869,TRUE,TRUE,9123.219885,46201.10969,793.0915691
0,64,0.1,0.2,1.325,2956,TRUE,TRUE,8663.227559,41961.26674,726.2304117
0,64,0.1,0.2,1.35,3002,TRUE,TRUE,8667.293062,42395.88238,731.2962546
0,64,0.1,0.2,1.375,3611,TRUE,TRUE,9023.054126,45072.95107,788.8732491
0,64,0.1,0.2,1.4,4063,TRUE,TRUE,8745.619767,46230.80125,817.0074653
0,64,0.1,0.2,1.425,3489,TRUE,TRUE,8831.716501,44496.6302,757.3604595
0,64,0.1,0.2,1.45,3689,TRUE,TRUE,8815.431353,44854.95539,776.9357546
0,64,0.1,0.2,1.475,3760,TRUE,TRUE,8917.869013,45196.90307,785.5775292
0,64,0.1,0.2,1.5,3149,TRUE,TRUE,8569.46511,42203.17045,734.9355456
0,64,0.1,0.2,1.525,3874,TRUE,TRUE,9013.393987,45872.72906,792.107342
0,64,0.1,0.2,1.55,3131,TRUE,TRUE,8576.765063,42370.58836,724.9492807
0,64,0.1,0.2,1.575,3204,TRUE,TRUE,8866.572126,43341.47321,738.6661058
0,64,0.1,0.2,1.6,3328,TRUE,TRUE,8567.557746,42536.25345,733.9353446
0,64,0.1,0.2,1.625,4194,TRUE,TRUE,8994.780979,47061.5874,817.6854287
0,64,0.1,0.2,1.65,3473,TRUE,TRUE,8655.695567,43915.97784,753.7769073
0,64,0.1,0.2,1.675,4594,TRUE,TRUE,9002.916751,48687.15371,890.535437
0,64,0.1,0.2,1.7,5125,TRUE,TRUE,8872.168372,50189.89101,885.1853592
0,64,0.1,0.2,1.725,3608,TRUE,TRUE,8726.358824,44808.76278,770.5789187
0,64,0.1,0.2,1.75,4180,TRUE,TRUE,8791.707491,46830.21388,848.0977937
0,64,0.1,0.2,1.775,3903,TRUE,TRUE,8801.286139,45735.52828,782.8880122
0,64,0.1,0.2,1.8,4153,TRUE,TRUE,8837.166148,46903.23648,813.2563833
0,64,0.1,0.2,1.825,3758,TRUE,TRUE,8607.359806,45035.09769,786.3997543
0,64,0.1,0.2,1.85,4666,TRUE,TRUE,8695.933078,48167.60736,849.130468
0,64,0.1,0.2,1.875,4428,TRUE,TRUE,8878.174167,47932.28626,831.5568747
0,64,0.1,0.2,1.9,4956,TRUE,TRUE,8952.665018,49987.10049,905.757005
