seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,32,0.1,0.5,0.95,1593,TRUE,TRUE,3280.429973,11458.97271,375.8394311
0,32,0.125,0.5,0.95,1286,TRUE,TRUE,3195.34805,10297.02682,345.5545927
0,32,0.15,0.5,0.95,1115,TRUE,TRUE,3193.044079,9684.345509,329.8381241
0,32,0.175,0.5,0.95,1110,TRUE,TRUE,3160.992798,9383.662808,322.959954
0,32,0.2,0.5,0.95,862,TRUE,TRUE,3182.158711,8836.952068,307.3900316
0,32,0.225,0.5,0.95,988,TRUE,TRUE,3305.180093,9195.343468,320.7358048
0,32,0.25,0.5,0.95,714,TRUE,TRUE,3289.938339,8592.425603,313.7325178
0,32,0.275,0.5,0.95,608,TRUE,TRUE,3211.397594,8185.655324,288.0846025
0,32,0.3,0.5,0.95,499,TRUE,TRUE,3066.406203,7629.762474,275.6423378
0,32,0.325,0.5,0.95,504,TRUE,TRUE,3298.488003,8068.07558,294.5725676
0,32,0.35,0.5,0.95,436,TRUE,TRUE,3198.270115,7681.347825,290.2099279
0,32,0.375,0.5,0.95,515,TRUE,TRUE,3165.129347,7706.447087,282.7031934
0,32,0.4,0.5,0.95,393,TRUE,TRUE,3208.615863,7554.461615,279.2278412
0,32,0.425,0.5,0.95,382,TRUE,TRUE,3143.417723,7366.563692,276.0847833
0,32,0.45,0.5,0.95,335,TRUE,TRUE,3185.392158,7363.545365,277.1611372
0,32,0.475,0.5,0.95,340,TRUE,TRUE,3066.140941,7097.321519,279.7881064
0,32,0.5,0.5,0.95,291,TRUE,TRUE,3123.949075,7102.109247,270.9424621
0,32,0.525,0.5,0.95,298,TRUE,TRUE,3169.748312,7206.132458,269.7950082
0,32,0.55,0.5,0.95,245,TRUE,TRUE,3113.158074,6976.594076,265.8502428
0,32,0.575,0.5,0.95,289,TRUE,TRUE,3078.003732,6959.829368,264.7980048
0,32,0.6,0.5,0.95,234,TRUE,TRUE,3137.796878,6970.214228,262.2755744
0,32,0.625,0.5,0.95,228,TRUE,TRUE,3214.564866,7097.31202,272.2762581
0,32,0.65,0.5,0.95,364,TRUE,TRUE,3368.525126,7630.704438,300.1205378
0,32,0.675,0.5,0.95,339,TRUE,TRUE,3259.081994,7340.93597,292.7125423
0,32,0.7,0.5,0.95,330,TRUE,TRUE,3075.547612,6954.497858,255.2018982
0,32,0.725,0.5,0.95,3201,TRUE,FALSE,18240.38635,42154.00396,1833.918528
0,32,0.75,0.5,0.95,3201,TRUE,FALSE,22868.24016,51464.35644,2110.978699
0,32,0.775,0.5,0.95,3201,TRUE,FALSE,19120.11768,43707.90893,1877.049686
0,32,0.8,0.5,0.95,3201,TRUE,FALSE,24648.88998,54782.70536,2248.188162
0,32,0.825,0.5,0.95,3201,TRUE,FALSE,36912.16232,79546.23934,2718.791928
0,32,0.85,0.5,0.95,3201,TRUE,FALSE,35385.65061,76481.26821,2978.016161
0,32,0.875,0.5,0.95,3201,TRUE,FALSE,41125.00053,87959.14489,3261.415964
0,32,0.9,0.5,0.95,3201,TRUE,FALSE,46975.97623,99718.98985,3487.898317
0,32,0.925,0.5,0.95,3201,TRUE,FALSE,45938.76828,97506.08192,3531.16859
0,32,0.95,0.5,0.95,3201,TRUE,FALSE,44456.38899,94455.91503,3902.220541
0,32,0.975,0.5,0.95,3201,TRUE,FALSE,45023.66792,95372.63147,3905.558315
0,32,1,0.5,0.95,3201,TRUE,FALSE,48571.86209,102676.189,4045.625074
0,32,1.025,0.5,0.95,3201,TRUE,FALSE,51122.70134,107708.3671,3920.927354
0,32,1.05,0.5,0.95,3201,TRUE,FALSE,54260.43332,114183.3651,4024.254168
0,32,1.075,0.5,0.95,3201,TRUE,FALSE,52091.61479,109846.6577,4127.735003
0,32,1.1,0.5,0.95,3201,TRUE,FALSE,57664.59277,120844.2835,4193.285986
0,32,1.125,0.5,0.95,3201,TRUE,FALSE,57384.27858,120271.6681,4363.484894
0,32,1.15,0.5,0.95,3201,TRUE,FALSE,58695.01828,122980.215,4589.752848
