seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,32,0.1,0.15,0.1,5580,TRUE,TRUE,4206.18228,19644.00918,695.2397015
0,32,0.1,0.15,0.125,4645,TRUE,TRUE,4271.531863,18570.82759,644.7709764
0,32,0.1,0.15,0.15,3989,TRUE,TRUE,3737.146704,16541.24642,582.8546261
0,32,0.1,0.15,0.175,3769,TRUE,TRUE,3559.620577,15805.82235,566.8621205
0,32,0.1,0.15,0.2,3333,TRUE,TRUE,3550.092414,14825.36998,519.4950417
0,32,0.1,0.15,0.225,3249,TRUE,TRUE,3555.920557,14779.48221,514.1066476
0,32,0.1,0.15,0.25,2798,TRUE,TRUE,3573.560698,13930.61274,473.8269586
0,32,0.1,0.15,0.275,2748,TRUE,TRUE,3525.792515,13777.68077,476.3193098
0,32,0.1,0.15,0.3,2394,TRUE,TRUE,3439.495082,13081.71091,434.8165614
0,32,0.1,0.15,0.325,2488,TRUE,TRUE,3474.995007,13308.39918,444.9095229
0,32,0.1,0.15,0.35,2344,TRUE,TRUE,3348.607247,12765.12099,438.8144932
0,32,0.1,0.15,0.375,2279,TRUE,TRUE,3213.933282,12489.36968,422.8911284
0,32,0.1,0.15,0.4,2204,TRUE,TRUE,3302.662594,12445.74573,418.6881984
0,32,0.1,0.15,0.425,2187,TRUE,TRUE,3226.658077,12373.50322,415.4609368
0,32,0.1,0.15,0.45,2086,TRUE,TRUE,3255.521455,12218.9023,407.319547
0,32,0.1,0.15,0.475,1991,TRUE,TRUE,3202.458154,11942.52211,402.4906193
0,32,0.1,0.15,0.5,1889,TRUE,TRUE,3164.377354,11682.82994,405.747523
0,32,0.1,0.15,0.525,2882,TRUE,TRUE,3171.396414,13316.11694,462.112193
0,32,0.1,0.15,0.55,2103,TRUE,TRUE,3206.095157,12160.54721,404.2062945
0,32,0.1,0.15,0.575,1973,TRUE,TRUE,3163.468985,11760.01836,399.2359281
0,32,0.1,0.15,0.6,3057,TRUE,TRUE,3439.928408,14193.29827,509.0060642
0,32,0.1,0.15,0.625,2424,TRUE,TRUE,3176.555605,12608.51909,434.6586892
0,32,0.1,0.15,0.65,2057,TRUE,TRUE,3134.725479,11966.84018,400.5700559
0,32,0.1,0.15,0.675,2501,TRUE,TRUE,3152.213007,12692.67901,435.7789734
0,32,0.1,0.15,0.7,2382,TRUE,TRUE,3208.679193,12593.31813,425.5882602
0,32,0.1,0.15,0.725,4022,TRUE,TRUE,3307.831306,15478.99371,543.5344797
0,32,0.1,0.15,0.75,2187,TRUE,TRUE,3165.813747,12241.2093,411.1548427
0,32,0.1,0.15,0.775,2868,TRUE,TRUE,3187.425261,13438.38633,471.2554432
0,32,0.1,0.15,0.8,2535,TRUE,TRUE,3188.150074,12962.53999,439.0718478
0,32,0.1,0.15,0.825,3046,TRUE,TRUE,3105.821061,13499.73009,489.4382015
0,32,0.1,0.15,0.85,4027,TRUE,TRUE,3186.893023,15156.62235,537.7475021
0,32,0.1,0.15,0.875,3243,TRUE,TRUE,3068.632253,13662.03758,467.5070389
