seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,32,0.1,1,1.36,1755,TRUE,TRUE,3312.045311,11743.52074,398.8924397
0,32,0.125,1,1.36,1207,TRUE,TRUE,3255.529806,10221.12344,347.4988845
0,32,0.15,1,1.36,975,TRUE,TRUE,3188.184297,9432.319992,324.6291659
0,32,0.175,1,1.36,865,TRUE,TRUE,3190.533919,9021.652228,332.3094291
0,32,0.2,1,1.36,742,TRUE,TRUE,3153.268426,8606.82345,307.4545966
0,32,0.225,1,1.36,719,TRUE,TRUE,3388.993803,8909.643955,326.9056774
0,32,0.25,1,1.36,582,TRUE,TRUE,3344.180838,8495.01823,296.715913
0,32,0.275,1,1.36,653,TRUE,TRUE,3264.717957,8339.847321,304.4035993
0,32,0.3,1,1.36,485,TRUE,TRUE,3198.866675,7878.705018,290.1273333
0,32,0.325,1,1.36,435,TRUE,TRUE,3251.177352,7845.547457,294.9270692
0,32,0.35,1,1.36,381,TRUE,TRUE,3111.938979,7423.15208,268.4452702
0,32,0.375,1,1.36,407,TRUE,TRUE,3250.302122,7695.069943,282.416184
0,32,0.4,1,1.36,348,TRUE,TRUE,3134.922174,7334.647623,267.5591891
0,32,0.425,1,1.36,415,TRUE,TRUE,3195.684485,7530.302208,277.0655472
0,32,0.45,1,1.36,317,TRUE,TRUE,3230.110835,7410.484445,273.3880182
0,32,0.475,1,1.36,302,TRUE,TRUE,3208.520289,7323.527706,276.767765
0,32,0.5,1,1.36,3201,TRUE,FALSE,7213.073816,20437.99355,988.931504
0,32,0.525,1,1.36,3201,TRUE,FALSE,10845.24318,27541.83946,1088.246639
0,32,0.55,1,1.36,3201,TRUE,FALSE,13311.03162,32331.45735,1263.3225
0,32,0.575,1,1.36,3201,TRUE,FALSE,14938.21217,35691.48424,1440.382762
0,32,0.6,1,1.36,3201,TRUE,FALSE,19226.23227,44390.83913,1633.846909
0,32,0.625,1,1.36,3201,TRUE,FALSE,18120.21027,41958.29791,1664.860016
0,32,0.65,1,1.36,3201,TRUE,FALSE,24773.95268,55247.25694,2301.530351
0,32,0.675,1,1.36,3201,TRUE,FALSE,28228.59909,62119.69808,2331.656869
0,32,0.7,1,1.36,3201,TRUE,FALSE,28469.97282,62623.51905,2508.306249
0,32,0.725,1,1.36,3201,TRUE,FALSE,28857.44572,63323.92243,2751.165566
0,32,0.75,1,1.36,3201,TRUE,FALSE,34039.63314,73675.22508,2973.422868
0,32,0.775,1,1.36,3201,TRUE,FALSE,32728.63064,71048.33833,2937.751026
0,32,0.8,1,1.36,3201,TRUE,FALSE,36432.81482,78524.83862,3021.472624
0,32,0.825,1,1.36,3201,TRUE,FALSE,40280.39608,86205.99706,3001.649614
0,32,0.85,1,1.36,3201,TRUE,FALSE,42240.60749,90199.80993,3086.012784
0,32,0.875,1,1.36,3201,TRUE,FALSE,43831.63803,93294.61413,3258.108477
0,32,0.9,1,1.36,3201,TRUE,FALSE,50042.29758,105568.5718,3565.30714
0,32,0.925,1,1.36,3201,TRUE,FALSE,56090.48113,117803.0431,3851.414526
0,32,0.95,1,1.36,3201,TRUE,FALSE,55913.0643,117512.034,4141.433026
0,32,0.975,1,1.36,3201,TRUE,FALSE,60122.44679,125933.3581,4367.390211
0,32,1,1,1.36,3201,TRUE,FALSE,62112.4094,129614.6359,4485.29234
0,32,1.025,1,1.36,3201,TRUE,FALSE,64063.68091,133594.2714,4768.730808
0,32,1.05,1,1.36,3201,TRUE,FALSE,60368.53202,126264.4286,4308.166201
0,32,1.075,1,1.36,3201,TRUE,FALSE,61196.52239,127908.5447,4269.968964
0,32,1.1,1,1.36,3201,TRUE,FALSE,61853.46313,129366.9667,4228.71223
0,32,1.125,1,1.36,3201,TRUE,FALSE,63564.89943,132719.0259,4304.22532
0,32,1.15,1,1.36,3201,TRUE,FALSE,64927.30125,135437.6664,4411.995527
0,32,1.175,1,1.36,3201,TRUE,FALSE,68968.68169,143514.359,4671.32549
0,32,1.2,1,1.36,3201,TRUE,FALSE,69200.2913,143978.2262,4681.122673
0,32,1.225,1,1.36,3201,TRUE,FALSE,72657.34778,150961.9931,4963.334384
0,32,1.25,1,1.36,3201,TRUE,FALSE,73160.25472,151890.343,4984.045267
0,32,1.275,1,1.36,3201,TRUE,FALSE,74544.58246,154723.6019,4989.843735
0,32,1.3,1,1.36,3201,TRUE,FALSE,72852.9956,151347.6752,5104.219432
0,32,1.325,1,1.36,3201,TRUE,FALSE,76024.5926,157468.0561,5174.04238
0,32,1.35,1,1.36,3201,TRUE,FALSE,82974.69609,171507.0092,5498.617135
0,32,1.375,1,1.36,3201,TRUE,FALSE,86479.22685,178506.4288,5815.482629
0,32,1.4,1,1.36,3201,TRUE,FALSE,90874.39116,187372.6794,6118.022945
0,32,1.425,1,1.36,3201,TRUE,FALSE,92886.28681,191317.9644,6248.175983
0,32,1.45,1,1.36,3201,TRUE,FALSE,94559.61851,194733.3598,6362.944998
0,32,1.475,1,1.36,3201,TRUE,FALSE,95417.42549,196282.5727,6348.012077
0,32,1.5,1,1.36,3201,TRUE,FALSE,95926.4203,197198.7632,6388.671985
0,32,1.525,1,1.36,3201,TRUE,FALSE,96180.82176,197617.6039,6454.670702
0,32,1.55,1,1.36,3201,TRUE,FALSE,98364.96972,202270.61,6490.543291
0,32,1.575,1,1.36,3201,TRUE,FALSE,99225.96509,204063.1251,6593.652243
0,32,1.6,1,1.36,3201,TRUE,FALSE,101752.8478,209000.1375,6697.475456
0,32,1.625,1,1.36,3201,TRUE,FALSE,104306.7905,214211.4483,6806.261135
0,32,1.65,1,1.36,3201,TRUE,FALSE,107310.5909,220155.9688,7070.060451
0,32,1.675,1,1.36,3201,TRUE,FALSE,110925.6126,227459.8809,7204.620273
0,32,1.7,1,1.36,3201,TRUE,FALSE,115721.9367,236905.1384,7618.744861
