seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,32,0.1,0.2,0.1,5476,TRUE,TRUE,4617.401768,20695.57912,724.7623354
0,32,0.1,0.2,0.125,4903,TRUE,TRUE,4058.984452,18551.51762,648.7347926
0,32,0.1,0.2,0.15,4393,TRUE,TRUE,4084.732565,17695.79676,612.2985608
0,32,0.1,0.2,0.175,3862,TRUE,TRUE,3706.558872,16138.91459,565.2436861
0,32,0.1,0.2,0.2,3477,TRUE,TRUE,3916.343394,15887.88143,544.5607289
0,32,0.1,0.2,0.225,3314,TRUE,TRUE,3682.527476,15203.50994,529.9712699
0,32,0.1,0.2,0.25,3392,TRUE,TRUE,3891.48167,15657.42371,535.9474555
0,32,0.1,0.2,0.275,2463,TRUE,TRUE,3427.168002,13080.79109,449.8563345
0,32,0.1,0.2,0.3,3367,TRUE,TRUE,3739.174926,15272.37765,581.6985576
0,32,0.1,0.2,0.325,2536,TRUE,TRUE,3552.136422,13540.60532,460.0713933
0,32,0.1,0.2,0.35,2424,TRUE,TRUE,3568.868187,13347.95411,466.2170081
0,32,0.1,0.2,0.375,2243,TRUE,TRUE,3331.797406,12672.37535,417.7618033
0,32,0.1,0.2,0.4,2286,TRUE,TRUE,3390.195127,12807.5503,436.7409733
0,32,0.1,0.2,0.425,2079,TRUE,TRUE,3264.75886,12136.46666,399.7851555
0,32,0.1,0.2,0.45,1895,TRUE,TRUE,3361.810487,12062.98196,409.0165945
0,32,0.1,0.2,0.475,1903,TRUE,TRUE,3183.85094,11784.43306,403.9947908
0,32,0.1,0.2,0.5,3441,TRUE,TRUE,3243.309946,14361.0621,505.8068477
0,32,0.1,0.2,0.525,1990,TRUE,TRUE,3286.768809,12100.9762,407.8773075
0,32,0.1,0.2,0.55,2201,TRUE,TRUE,3161.391955,12124.29508,427.6915036
0,32,0.1,0.2,0.575,2055,TRUE,TRUE,3220.758551,12030.70199,403.3081486
0,32,0.1,0.2,0.6,1914,TRUE,TRUE,3203.574513,11820.34588,393.5731667
0,32,0.1,0.2,0.625,3083,TRUE,TRUE,3307.201397,13952.94203,485.5294535
0,32,0.1,0.2,0.65,2495,TRUE,TRUE,3324.458251,12991.31774,436.3042319
0,32,0.1,0.2,0.675,1981,TRUE,TRUE,3196.480307,11934.48907,412.0594707
0,32,0.1,0.2,0.7,2774,TRUE,TRUE,3269.174217,13254.02635,448.501449
0,32,0.1,0.2,0.725,2192,TRUE,TRUE,3233.508561,12372.49941,419.5694681
0,32,0.1,0.2,0.75,2077,TRUE,TRUE,3191.476319,12089.92717,409.7506495
0,32,0.1,0.2,0.775,2286,TRUE,TRUE,3158.385107,12373.98761,414.4239924
0,32,0.1,0.2,0.8,2364,TRUE,TRUE,3111.214551,12346.74094,438.3338824
0,32,0.1,0.2,0.825,3303,TRUE,TRUE,3259.470797,14241.84451,491.5579201
0,32,0.1,0.2,0.85,2211,TRUE,TRUE,3068.213547,12080.4378,401.5277767
0,32,0.1,0.2,0.875,2265,TRUE,TRUE,3119.619337,12215.66163,408.136513
0,32,0.1,0.2,0.9,2201,TRUE,TRUE,3073.713021,12064.59619,413.3597049
0,32,0.1,0.2,0.925,2644,TRUE,TRUE,3193.944016,13075.14937,457.5284264
0,32,0.1,0.2,0.95,2780,TRUE,TRUE,3161.601999,13242.11311,464.1972267
0,32,0.1,0.2,0.975,2550,TRUE,TRUE,3132.881037,12745.9828,442.224154
0,32,0.1,0.2,1,2346,TRUE,TRUE,3018.022596,12170.86067,418.1656846
0,32,0.1,0.2,1.025,3779,TRUE,TRUE,3282.222682,15170.20889,526.6109039
0,32,0.1,0.2,1.05,2382,TRUE,TRUE,3052.852966,12255.0939,413.2502947
0,32,0.1,0.2,1.075,3258,TRUE,TRUE,3185.318563,14040.6486,473.1181884
0,32,0.1,0.2,1.1,2248,TRUE,TRUE,3105.966575,12195.14592,403.2655844
0,32,0.1,0.2,1.125,2459,TRUE,TRUE,3058.681091,12505.53162,421.2732977
0,32,0.1,0.2,1.15,2424,TRUE,TRUE,3158.168896,12670.78449,434.8359989
0,32,0.1,0.2,1.175,2489,TRUE,TRUE,3061.093739,12613.14544,440.1565478
0,32,0.1,0.2,1.2,2884,TRUE,TRUE,3095.95156,13216.79878,455.5683353
0,32,0.1,0.2,1.225,3921,TRUE,TRUE,3302.69463,15537.62799,538.5104645
0,32,0.1,0.2,1.25,2998,TRUE,TRUE,3069.835558,13366.74158,471.3132349
0,32,0.1,0.2,1.275,2985,TRUE,TRUE,3153.582273,13490.7446,476.8848976
0,32,0.1,0.2,1.3,3185,TRUE,TRUE,3080.613219,13618.11041,477.2971475
0,32,0.1,0.2,1.325,4227,TRUE,TRUE,2992.288546,15124.54648,540.1958051
0,32,0.1,0.2,1.35,2588,TRUE,TRUE,3016.215544,12507.31941,441.8168511
0,32,0.1,0.2,1.375,3005,TRUE,TRUE,3177.352634,13702.13699,485.2254831
0,32,0.1,0.2,1.4,3066,TRUE,TRUE,3062.956407,13474.32802,456.4625119
0,32,0.1,0.2,1.425,3175,TRUE,TRUE,3093.944379,13745.91784,507.4596248
0,32,0.1,0.2,1.45,3259,TRUE,TRUE,3207.509691,14172.91942,492.997946
0,32,0.1,0.2,1.475,2733,TRUE,TRUE,3070.439681,12973.1398,443.5112473
0,32,0.1,0.2,1.5,2940,TRUE,TRUE,3050.268929,13342.70494,462.7926259
0,32,0.1,0.2,1.525,2783,TRUE,TRUE,3041.227015,12979.62716,443.215555
0,32,0.1,0.2,1.55,3110,TRUE,TRUE,3129.467259,13757.31601,461.0433153
0,32,0.1,0.2,1.575,3405,TRUE,TRUE,3162.879402,14166.14241,483.119321
