seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,32,0.1,0.075,0.37,2927,TRUE,TRUE,3280.411562,13675.59815,463.9814245
0,32,0.125,0.075,0.37,2889,TRUE,TRUE,3381.663009,13264.14131,449.913853
0,32,0.15,0.075,0.37,2350,TRUE,TRUE,3262.078106,11763.61324,404.8039271
0,32,0.175,0.075,0.37,1248,TRUE,TRUE,3188.62437,9727.796262,349.5862975
0,32,0.2,0.075,0.37,1558,TRUE,TRUE,3150.022751,9952.138052,333.8571483
0,32,0.225,0.075,0.37,1275,TRUE,TRUE,3279.766266,9570.726618,324.6637856
0,32,0.25,0.075,0.37,1449,TRUE,TRUE,3277.683779,9792.574902,347.3976449
0,32,0.275,0.075,0.37,1186,TRUE,TRUE,3278.281498,9276.230442,338.0909473
0,32,0.3,0.075,0.37,1867,TRUE,TRUE,3606.817102,10993.4967,388.2811964
0,32,0.325,0.075,0.37,959,TRUE,TRUE,3304.439272,8845.771197,313.651651
0,32,0.35,0.075,0.37,639,TRUE,TRUE,3115.134932,7888.976489,293.9747653
0,32,0.375,0.075,0.37,861,TRUE,TRUE,3309.696686,8601.867159,316.7677891
0,32,0.4,0.075,0.37,756,TRUE,TRUE,3239.625345,8197.150877,297.6546507
0,32,0.425,0.075,0.37,679,TRUE,TRUE,3300.023055,8185.414088,300.1341492
0,32,0.45,0.075,0.37,924,TRUE,TRUE,3199.03882,8360.962739,318.6894122
0,32,0.475,0.075,0.37,584,TRUE,TRUE,3182.986977,7760.772199,308.5107706
0,32,0.5,0.075,0.37,528,TRUE,TRUE,3269.876741,7822.205518,295.4933006
0,32,0.525,0.075,0.37,474,TRUE,TRUE,3317.847065,7782.712406,305.2544138
0,32,0.55,0.075,0.37,509,TRUE,TRUE,3266.928195,7717.712997,291.6460153
0,32,0.575,0.075,0.37,473,TRUE,TRUE,3217.172889,7544.917588,291.5337827
0,32,0.6,0.075,0.37,641,TRUE,TRUE,3357.762186,8081.339448,312.5531232
0,32,0.625,0.075,0.37,357,TRUE,TRUE,3084.313903,7056.197284,269.4674492
0,32,0.65,0.075,0.37,420,TRUE,TRUE,3244.650769,7476.487268,303.5608929
0,32,0.675,0.075,0.37,497,TRUE,TRUE,3290.681823,7663.016291,292.7733196
0,32,0.7,0.075,0.37,477,TRUE,TRUE,3441.106224,7922.002241,312.5745221
0,32,0.725,0.075,0.37,528,TRUE,TRUE,3269.896658,7636.544471,288.7133978
0,32,0.75,0.075,0.37,367,TRUE,TRUE,3357.793225,7553.988782,295.7202926
0,32,0.775,0.075,0.37,292,TRUE,TRUE,3240.851547,7210.294776,280.0926484
0,32,0.8,0.075,0.37,283,TRUE,TRUE,3176.743625,7040.93933,289.3487001
0,32,0.825,0.075,0.37,706,TRUE,TRUE,3255.542763,7865.066159,304.8365712
0,32,0.85,0.075,0.37,573,TRUE,TRUE,3379.972192,7911.82297,295.8689786
0,32,0.875,0.075,0.37,312,TRUE,TRUE,3229.063587,7175.231687,295.848333
0,32,0.9,0.075,0.37,398,TRUE,TRUE,3280.845105,7403.128021,307.4847862
0,32,0.925,0.075,0.37,287,TRUE,TRUE,3152.179739,6953.735605,274.4768034
0,32,0.95,0.075,0.37,240,TRUE,TRUE,3228.699008,7041.388704,282.7576323
0,32,0.975,0.075,0.37,233,TRUE,TRUE,3228.765463,7023.732267,281.8984124
0,32,1,0.075,0.37,254,TRUE,TRUE,3218.172453,7023.047477,274.342957
0,32,1.025,0.075,0.37,403,TRUE,TRUE,3493.893369,7820.092003,316.6508815
0,32,1.05,0.075,0.37,254,TRUE,TRUE,3346.036367,7259.314088,285.731594
0,32,1.075,0.075,0.37,265,TRUE,TRUE,3253.532784,7098.951613,264.2143191
0,32,1.1,0.075,0.37,293,TRUE,TRUE,3358.497835,7356.214185,288.6176714
0,32,1.125,0.075,0.37,387,TRUE,TRUE,3361.257787,7508.483035,295.1269962
0,32,1.15,0.075,0.37,189,TRUE,TRUE,3115.382025,6686.583054,269.2873289
0,32,1.175,0.075,0.37,488,TRUE,TRUE,3273.260657,7456.502257,301.9124599
0,32,1.2,0.075,0.37,722,TRUE,TRUE,3518.110716,8360.031849,337.4402101
0,32,1.225,0.075,0.37,208,TRUE,TRUE,3247.717241,6963.233556,287.1665538
0,32,1.25,0.075,0.37,323,TRUE,TRUE,3356.297316,7349.880895,307.3841402
0,32,1.275,0.075,0.37,200,TRUE,TRUE,3281.45727,7020.421565,292.3428503
0,32,1.3,0.075,0.37,1012,TRUE,TRUE,3680.068003,9085.791259,337.6865761
0,32,1.325,0.075,0.37,247,TRUE,TRUE,3357.354706,7248.092566,303.822785
0,32,1.35,0.075,0.37,214,TRUE,TRUE,3294.249204,7063.685615,278.558958
0,32,1.375,0.075,0.37,175,TRUE,TRUE,3110.121797,6616.866646,261.4830828
0,32,1.4,0.075,0.37,214,TRUE,TRUE,3335.112786,7132.723813,288.924498
0,32,1.425,0.075,0.37,248,TRUE,TRUE,3531.25667,7566.912734,303.5970185
0,32,1.45,0.075,0.37,222,TRUE,TRUE,3267.177269,7001.924365,272.5906304
0,32,1.475,0.075,0.37,229,TRUE,TRUE,3324.938392,7140.322811,286.619257
0,32,1.5,0.075,0.37,219,TRUE,TRUE,3288.024926,7029.717729,278.8734251
0,32,1.525,0.075,0.37,281,TRUE,TRUE,3373.675151,7304.165688,288.3451064
0,32,1.55,0.075,0.37,215,TRUE,TRUE,3257.708993,6973.2106,285.180766
0,32,1.575,0.075,0.37,230,TRUE,TRUE,3363.000015,7190.74852,326.7766733
0,32,1.6,0.075,0.37,264,TRUE,TRUE,3224.361599,6974.028881,301.4390479
0,32,1.625,0.075,0.37,278,TRUE,TRUE,3282.377329,7111.870445,270.3798205
0,32,1.65,0.075,0.37,274,TRUE,TRUE,3418.719711,7362.727434,300.0786409
0,32,1.675,0.075,0.37,189,TRUE,TRUE,3190.082567,6769.408719,263.0962318
0,32,1.7,0.075,0.37,195,TRUE,TRUE,3343.158609,7095.929269,284.4274305
0,32,1.725,0.075,0.37,382,TRUE,TRUE,3333.263923,7368.632476,295.4684857
0,32,1.75,0.075,0.37,393,TRUE,TRUE,3504.012968,7752.228129,298.6353584
0,32,1.775,0.075,0.37,573,TRUE,TRUE,3578.897889,8151.859112,323.0411269
0,32,1.8,0.075,0.37,202,TRUE,TRUE,3234.124482,6876.556104,273.3876696
0,32,1.825,0.075,0.37,3201,TRUE,FALSE,25721.81969,56924.29292,4141.04588
0,32,1.85,0.075,0.37,3201,TRUE,FALSE,21432.58671,48322.46338,3808.695515
0,32,1.875,0.075,0.37,3201,TRUE,FALSE,39629.12406,84781.56394,6714.305329
0,32,1.9,0.075,0.37,3201,TRUE,FALSE,48451.06903,102454.2195,6783.617329
0,32,1.925,0.075,0.37,3201,TRUE,FALSE,56889.83329,119248.2357,7104.731101
0,32,1.95,0.075,0.37,3201,TRUE,FALSE,47852.71644,101070.0279,6891.654625
0,32,1.975,0.075,0.37,3201,TRUE,FALSE,47005.17579,99485.62687,6332.660165
0,32,2,0.075,0.37,3201,TRUE,FALSE,42493.6997,90355.84135,5888.803817
0,32,2.025,0.075,0.37,3201,TRUE,FALSE,49056.27019,103408.8833,8013.442088
0,32,2.05,0.075,0.37,3201,TRUE,FALSE,53035.12483,111506.6173,8040.946456
0,32,2.075,0.075,0.37,3201,TRUE,FALSE,44485.15314,94348.81298,8108.966798
0,32,2.1,0.075,0.37,3201,TRUE,FALSE,58617.14051,122794.1023,8835.487626
0,32,2.125,0.075,0.37,3201,TRUE,FALSE,57529.93213,120343.7533,8926.525809
0,32,2.15,0.075,0.37,3201,TRUE,FALSE,60769.50175,126971.6761,9526.003153
0,32,2.175,0.075,0.37,3201,TRUE,FALSE,64709.9474,134851.0377,9322.038216
0,32,2.2,0.075,0.37,3201,TRUE,FALSE,73454.52061,152413.9842,9445.938248
0,32,2.225,0.075,0.37,3201,TRUE,FALSE,66307.43586,137968.4217,9392.970461
0,32,2.25,0.075,0.37,3201,TRUE,FALSE,73150.28586,151787.8073,9322.944455
0,32,2.275,0.075,0.37,3201,TRUE,FALSE,79379.15417,164112.8398,9305.815322
0,32,2.3,0.075,0.37,3201,TRUE,FALSE,69248.34931,143991.0981,10287.71448
0,32,2.325,0.075,0.37,3201,TRUE,FALSE,67544.78721,140639.3487,10055.48721
0,32,2.35,0.075,0.37,3201,TRUE,FALSE,70809.82073,147039.518,10491.23493
0,32,2.375,0.075,0.37,3201,TRUE,FALSE,78923.58067,163245.7132,10504.9614
0,32,2.4,0.075,0.37,3201,TRUE,FALSE,85743.6356,176948.7192,9642.309587
0,32,2.425,0.075,0.37,3201,TRUE,FALSE,79345.62013,163823.4444,10037.2515
0,32,2.45,0.075,0.37,3201,TRUE,FALSE,82923.10705,171246.0027,10385.88606
0,32,2.475,0.075,0.37,3201,TRUE,FALSE,96967.26262,199343.1442,10863.44649
0,32,2.5,0.075,0.37,3201,TRUE,FALSE,87690.93105,180660.5352,11084.83206
1,32,0.1,0.075,0.37,2879,TRUE,TRUE,3276.760252,13666.95626,468.3405258
1,32,0.125,0.075,0.37,2452,TRUE,TRUE,3328.635274,12547.56128,437.3861825
1,32,0.15,0.075,0.37,1866,TRUE,TRUE,3384.50554,11361.20406,399.3591326
1,32,0.175,0.075,0.37,1220,TRUE,TRUE,3123.650546,9538.950095,338.528935
1,32,0.2,0.075,0.37,1827,TRUE,TRUE,3366.559945,10840.36403,368.8170488
1,32,0.225,0.075,0.37,987,TRUE,TRUE,3171.221133,8933.050739,329.7329323
1,32,0.25,0.075,0.37,1407,TRUE,TRUE,3337.789978,9847.851918,378.0285475
1,32,0.275,0.075,0.37,896,TRUE,TRUE,3229.954314,8722.878996,325.805145
1,32,0.3,0.075,0.37,1016,TRUE,TRUE,3414.412667,9218.123471,335.765705
1,32,0.325,0.075,0.37,909,TRUE,TRUE,3289.442176,8738.124982,312.3034857
1,32,0.35,0.075,0.37,768,TRUE,TRUE,3386.323317,8637.014048,339.5647771
1,32,0.375,0.075,0.37,632,TRUE,TRUE,3173.394728,7945.457161,291.8181029
1,32,0.4,0.075,0.37,769,TRUE,TRUE,3267.481384,8305.890465,312.0343246
1,32,0.425,0.075,0.37,708,TRUE,TRUE,3341.286575,8337.686025,315.5191552
1,32,0.45,0.075,0.37,513,TRUE,TRUE,3140.612866,7589.982568,286.3639082
1,32,0.475,0.075,0.37,669,TRUE,TRUE,3243.493904,8017.251057,288.2822719
1,32,0.5,0.075,0.37,495,TRUE,TRUE,3150.379282,7514.125637,278.4185797
1,32,0.525,0.075,0.37,629,TRUE,TRUE,3181.982287,7732.908038,305.4837812
1,32,0.55,0.075,0.37,599,TRUE,TRUE,3255.001447,7863.234594,340.4872538
1,32,0.575,0.075,0.37,447,TRUE,TRUE,3188.936058,7421.554688,276.0288478
1,32,0.6,0.075,0.37,462,TRUE,TRUE,3179.309427,7432.862186,311.6737124
1,32,0.625,0.075,0.37,400,TRUE,TRUE,3258.362687,7480.15257,281.1028616
1,32,0.65,0.075,0.37,412,TRUE,TRUE,3209.495683,7379.03428,280.7309831
