seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,32,0.1,2,0.5,20001,TRUE,FALSE,15011.38159,67017.21905,2737.209254
0,32,0.1,2,0.6,1933,TRUE,TRUE,3486.363021,12354.93253,413.4272958
0,32,0.1,2,0.7,1876,TRUE,TRUE,3413.409414,12138.74613,398.1306133
0,32,0.1,2,0.8,1779,TRUE,TRUE,3408.980976,11953.58295,393.028769
0,32,0.1,2,0.9,1714,TRUE,TRUE,3295.642424,11658.25885,396.9565094
0,32,0.1,2,1,1509,TRUE,TRUE,3333.287644,11412.07101,377.6091315
0,32,0.1,2,1.1,1415,TRUE,TRUE,3202.927947,10937.02493,365.462481
0,32,0.1,2,1.2,1485,TRUE,TRUE,3276.161664,11195.60825,369.5756545
0,32,0.1,2,1.3,1587,TRUE,TRUE,3431.820614,11742.39847,405.8041819
0,32,0.1,2,1.4,1585,TRUE,TRUE,3431.49948,11716.91869,391.4343925
0,32,0.1,2,1.5,1446,TRUE,TRUE,3312.788481,11232.6339,376.4769262
0,32,0.1,2,1.6,1484,TRUE,TRUE,3282.450342,11274.09417,380.965712
0,32,0.1,2,1.7,1421,TRUE,TRUE,3273.428488,11122.83102,377.7149089
0,32,0.1,2,1.8,1495,TRUE,TRUE,3343.529736,11300.24244,381.1445833
0,32,0.1,2,1.9,1589,TRUE,TRUE,3284.831014,11375.56714,383.2322335
0,32,0.1,2,2,1395,TRUE,TRUE,3119.862012,10715.19032,359.9967523
0,32,0.1,2,2.1,1353,TRUE,TRUE,3179.692134,10824.8512,375.0933013
0,32,0.1,2,2.2,1492,TRUE,TRUE,3223.337143,11119.54301,384.1262139
0,32,0.1,2,2.3,1461,TRUE,TRUE,3163.858899,10961.90779,372.9088664
0,32,0.1,2,2.4,1527,TRUE,TRUE,3194.7155,11084.70028,371.2658862
0,32,0.1,2,2.5,1525,TRUE,TRUE,3364.898749,11477.37082,383.6566736
0,32,0.1,2,2.6,1656,TRUE,TRUE,3265.66197,11455.1938,376.0764463
0,32,0.1,2,2.7,1823,TRUE,TRUE,3352.103086,11948.6329,400.463975
0,32,0.1,2,2.8,1605,TRUE,TRUE,3214.638303,11239.83387,377.0702698
