seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,32,0.1,0.075,0.1,4318,TRUE,TRUE,4250.707192,17666.15544,611.248271
0,32,0.1,0.075,0.125,4257,TRUE,TRUE,3802.935202,16723.7862,579.927345
0,32,0.1,0.075,0.15,4171,TRUE,TRUE,3888.484548,16854.36949,576.8934844
0,32,0.1,0.075,0.175,3818,TRUE,TRUE,3710.531344,16009.73518,550.5977733
0,32,0.1,0.075,0.2,3121,TRUE,TRUE,3533.422542,14299.57301,481.155331
0,32,0.1,0.075,0.225,3061,TRUE,TRUE,3461.585006,13959.26547,469.7929902
0,32,0.1,0.075,0.25,3521,TRUE,TRUE,3379.951582,14700.32977,504.5626897
0,32,0.1,0.075,0.275,2678,TRUE,TRUE,3174.413015,12933.16952,443.7142785
0,32,0.1,0.075,0.3,2324,TRUE,TRUE,3240.744244,12559.81356,430.3539173
0,32,0.1,0.075,0.325,3272,TRUE,TRUE,3352.84306,14220.66294,483.089985
0,32,0.1,0.075,0.35,2723,TRUE,TRUE,3312.988289,13422.73505,470.3526585
0,32,0.1,0.075,0.375,2520,TRUE,TRUE,3097.079338,12624.80243,432.5857989
0,32,0.1,0.075,0.4,2272,TRUE,TRUE,3099.546649,12217.6619,414.1718282
0,32,0.1,0.075,0.425,3572,TRUE,TRUE,3420.573698,15010.89583,516.9153048
0,32,0.1,0.075,0.45,2588,TRUE,TRUE,3068.513557,12692.69562,447.0119166
0,32,0.1,0.075,0.475,3092,TRUE,TRUE,3106.883934,13605.5248,475.3814133
0,32,0.1,0.075,0.5,3230,TRUE,TRUE,3071.859606,13758.76948,471.8151833
0,32,0.1,0.075,0.525,3797,TRUE,TRUE,3170.54834,14858.28835,518.7089513
0,32,0.1,0.075,0.55,4037,TRUE,TRUE,3239.490715,15596.68232,540.7750884
0,32,0.1,0.075,0.575,3233,TRUE,TRUE,3099.100588,13840.72297,486.5629257
0,32,0.1,0.075,0.6,3087,TRUE,TRUE,3041.738656,13547.23636,470.5836437
0,32,0.1,0.075,0.625,5646,TRUE,TRUE,3368.325096,17881.32607,679.9578247
0,32,0.1,0.075,0.65,3472,TRUE,TRUE,3149.035714,14392.40258,498.3699497
0,32,0.1,0.075,0.675,5444,TRUE,TRUE,3187.374666,17397.90964,655.9622929
0,32,0.1,0.075,0.7,4420,TRUE,TRUE,3085.935563,15899.63195,567.0958156
0,32,0.1,0.075,0.725,4763,TRUE,TRUE,3132.812745,16574.17511,645.5302006
0,32,0.1,0.075,0.75,6461,TRUE,TRUE,3024.926281,18860.34196,697.7232981
0,32,0.1,0.075,0.775,4000,TRUE,TRUE,2951.50953,14840.43767,534.4867715
0,32,0.1,0.075,0.8,6796,TRUE,TRUE,3238.818145,19791.62991,780.9878027
0,32,0.1,0.075,0.825,4356,TRUE,TRUE,3203.287202,15810.2833,550.0071533
0,32,0.1,0.075,0.85,5040,TRUE,TRUE,3080.649999,16891.91436,594.9295712
0,32,0.1,0.075,0.875,4293,TRUE,TRUE,3150.346232,15858.01474,555.4987838
0,32,0.1,0.075,0.9,5049,TRUE,TRUE,2992.95474,16693.06634,585.1197357
0,32,0.1,0.075,0.925,6272,TRUE,TRUE,3107.054154,19028.68749,686.0301074
0,32,0.1,0.075,0.95,4986,TRUE,TRUE,2960.598982,16497.98083,619.6825113
0,32,0.1,0.075,0.975,4336,TRUE,TRUE,3069.688616,15773.43053,604.9432901
0,32,0.1,0.075,1,6305,TRUE,TRUE,2949.043047,18743.68726,720.5465712
0,32,0.1,0.075,1.025,5553,TRUE,TRUE,3123.406814,17950.04164,695.6893578
0,32,0.1,0.075,1.05,5861,TRUE,TRUE,3103.156487,18336.92788,657.6783767
0,32,0.1,0.075,1.075,5204,TRUE,TRUE,3029.325294,17007.90908,638.3438512
0,32,0.1,0.075,1.1,6353,TRUE,TRUE,3018.363436,19106.27826,708.5372739
0,32,0.1,0.075,1.125,4359,TRUE,TRUE,3053.356149,15701.20111,555.7646786
0,32,0.1,0.075,1.15,5243,TRUE,TRUE,2987.329751,17186.58253,655.3593486
0,32,0.1,0.075,1.175,6479,TRUE,TRUE,3103.40784,19433.25402,715.6979429
0,32,0.1,0.075,1.2,5853,TRUE,TRUE,3081.659726,18404.72093,688.4444125
0,32,0.1,0.075,1.225,5121,TRUE,TRUE,2944.491064,16837.20505,603.3720676
0,32,0.1,0.075,1.25,5379,TRUE,TRUE,3022.407735,17512.31995,624.6281561
0,32,0.1,0.075,1.275,5526,TRUE,TRUE,3089.705103,17879.13892,641.6043812
0,32,0.1,0.075,1.3,5151,TRUE,TRUE,2940.75098,16854.93934,622.8920042
0,32,0.1,0.075,1.325,7005,TRUE,TRUE,3163.590006,20645.82201,812.916402
0,32,0.1,0.075,1.35,8408,TRUE,TRUE,2990.709697,22650.67107,885.4253657
0,32,0.1,0.075,1.375,6420,TRUE,TRUE,3107.473979,19322.32637,709.397153
0,32,0.1,0.075,1.4,5902,TRUE,TRUE,2994.417187,18492.32312,725.7723296
0,32,0.1,0.075,1.425,5337,TRUE,TRUE,2971.849264,17327.75396,617.8039825
0,32,0.1,0.075,1.45,10873,TRUE,TRUE,3228.719802,27065.91686,1112.939819
0,32,0.1,0.075,1.475,8812,TRUE,TRUE,3189.97884,23831.76996,855.1017398
0,32,0.1,0.075,1.5,7395,TRUE,TRUE,3117.076858,20828.83357,754.1701522
0,32,0.1,0.075,1.525,9539,TRUE,TRUE,2943.439796,24090.08193,924.1348738
0,32,0.1,0.075,1.55,6307,TRUE,TRUE,2979.763689,18893.49664,691.172233
0,32,0.1,0.075,1.575,7106,TRUE,TRUE,3021.656246,20279.29713,793.3895989
0,32,0.1,0.075,1.6,7476,TRUE,TRUE,2937.010563,20814.77335,783.172873
0,32,0.1,0.075,1.625,9045,TRUE,TRUE,3026.76681,23787.16212,911.518954
0,32,0.1,0.075,1.65,4793,TRUE,TRUE,2899.730821,16429.66216,577.0240598
0,32,0.1,0.075,1.675,5698,TRUE,TRUE,2951.885478,18055.44861,647.9868969
0,32,0.1,0.075,1.7,6617,TRUE,TRUE,2959.903169,19161.08357,766.1654243
0,32,0.1,0.075,1.725,5989,TRUE,TRUE,2879.702767,18525.29985,663.7250528
0,32,0.1,0.075,1.75,6027,TRUE,TRUE,2890.97362,18395.53517,667.3080534
0,32,0.1,0.075,1.775,6192,TRUE,TRUE,3034.867763,18853.21379,673.7691809
0,32,0.1,0.075,1.8,6341,TRUE,TRUE,2981.575991,19089.92418,710.6443417
0,32,0.1,0.075,1.825,11255,TRUE,TRUE,3094.121729,26810.2766,1076.400238
0,32,0.1,0.075,1.85,7308,TRUE,TRUE,3102.121975,21182.31386,757.5089374
0,32,0.1,0.075,1.875,11351,TRUE,TRUE,3133.6834,27460.4091,1069.201102
0,32,0.1,0.075,1.9,8502,TRUE,TRUE,2919.987238,22262.60594,917.8871999
0,32,0.1,0.075,1.925,8301,TRUE,TRUE,3000.696627,22386.27721,878.4842886
0,32,0.1,0.075,1.95,12801,TRUE,FALSE,3084.513182,30373.47465,1150.288119
0,32,0.1,0.075,1.975,9903,TRUE,TRUE,3045.012837,25035.73963,944.7509028
0,32,0.1,0.075,2,8887,TRUE,TRUE,2972.329484,23583.72845,889.3887279
1,32,0.1,0.075,0.1,5569,TRUE,TRUE,3993.432578,18916.14772,726.3642227
1,32,0.1,0.075,0.125,5587,TRUE,TRUE,4522.169537,20232.90202,703.9985837
1,32,0.1,0.075,0.15,3832,TRUE,TRUE,3768.695342,15965.36903,543.9722866
1,32,0.1,0.075,0.175,3475,TRUE,TRUE,3524.926978,14912.16919,507.3702529
