seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,32,0.1,0.15,0.51,2149,TRUE,TRUE,3353.977396,12522.92288,435.7879956
0,32,0.125,0.15,0.51,1906,TRUE,TRUE,3360.16332,11668.86548,407.409383
0,32,0.15,0.15,0.51,1614,TRUE,TRUE,3211.221306,10555.75519,351.8763554
0,32,0.175,0.15,0.51,1120,TRUE,TRUE,3179.005468,9448.045873,322.8991057
0,32,0.2,0.15,0.51,1083,TRUE,TRUE,3173.127685,9161.063932,316.7153947
0,32,0.225,0.15,0.51,835,TRUE,TRUE,3131.133412,8577.830062,302.3124151
0,32,0.25,0.15,0.51,781,TRUE,TRUE,3107.275224,8360.773682,302.6481885
0,32,0.275,0.15,0.51,666,TRUE,TRUE,3159.914093,8206.400257,295.539634
0,32,0.3,0.15,0.51,664,TRUE,TRUE,3173.914154,8125.219516,298.7574849
0,32,0.325,0.15,0.51,676,TRUE,TRUE,3337.563831,8398.487194,301.3092454
0,32,0.35,0.15,0.51,531,TRUE,TRUE,3235.003917,7927.379342,284.1208539
0,32,0.375,0.15,0.51,643,TRUE,TRUE,3233.318572,8045.517586,289.0047443
0,32,0.4,0.15,0.51,534,TRUE,TRUE,3239.429533,7862.088378,303.5444597
0,32,0.425,0.15,0.51,747,TRUE,TRUE,3296.007694,8300.229766,300.3425162
0,32,0.45,0.15,0.51,454,TRUE,TRUE,3285.190344,7760.454905,308.4741323
0,32,0.475,0.15,0.51,456,TRUE,TRUE,3169.57461,7493.046703,290.1523117
0,32,0.5,0.15,0.51,419,TRUE,TRUE,3249.32028,7589.439847,299.8966474
0,32,0.525,0.15,0.51,372,TRUE,TRUE,3227.219808,7443.718242,277.8908505
0,32,0.55,0.15,0.51,451,TRUE,TRUE,3329.771772,7755.511658,294.1921583
0,32,0.575,0.15,0.51,351,TRUE,TRUE,3282.172878,7476.49029,281.6185273
0,32,0.6,0.15,0.51,555,TRUE,TRUE,3352.226934,7923.970487,294.5078329
0,32,0.625,0.15,0.51,437,TRUE,TRUE,3197.195211,7409.924899,282.0381684
0,32,0.65,0.15,0.51,367,TRUE,TRUE,3356.385054,7605.114544,303.7134008
0,32,0.675,0.15,0.51,295,TRUE,TRUE,3204.127181,7167.164602,275.1739993
0,32,0.7,0.15,0.51,261,TRUE,TRUE,3102.383159,6893.848163,264.9263973
0,32,0.725,0.15,0.51,354,TRUE,TRUE,3227.642201,7289.619782,291.2862774
0,32,0.75,0.15,0.51,272,TRUE,TRUE,3299.788643,7299.447345,281.2038116
