seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,32,0.1,0.06,0.1,5517,TRUE,TRUE,4190.929422,19687.51692,704.9044022
0,32,0.1,0.06,0.125,6215,TRUE,TRUE,4115.417243,20798.92039,734.2426067
0,32,0.1,0.06,0.15,4091,TRUE,TRUE,3799.603173,16773.98934,584.0715631
0,32,0.1,0.06,0.175,4179,TRUE,TRUE,3709.678771,16599.68598,579.5956641
0,32,0.1,0.06,0.2,3741,TRUE,TRUE,3619.597878,15595.38371,534.4565272
0,32,0.1,0.06,0.225,2878,TRUE,TRUE,3320.334251,13668.34783,473.974565
0,32,0.1,0.06,0.25,2838,TRUE,TRUE,3297.303449,13392.83164,456.6678641
0,32,0.1,0.06,0.275,2682,TRUE,TRUE,3384.749533,13484.36704,460.2354066
0,32,0.1,0.06,0.3,2830,TRUE,TRUE,3277.089619,13324.60408,452.4931748
0,32,0.1,0.06,0.325,2744,TRUE,TRUE,3207.13829,13240.14876,452.7292354
0,32,0.1,0.06,0.35,3251,TRUE,TRUE,3205.282418,14005.9526,493.1968687
0,32,0.1,0.06,0.375,3104,TRUE,TRUE,3205.402177,13826.4981,474.6330266
0,32,0.1,0.06,0.4,4504,TRUE,TRUE,3090.35095,15569.77673,578.2130644
0,32,0.1,0.06,0.425,4218,TRUE,TRUE,3109.04395,15442.35134,543.238605
0,32,0.1,0.06,0.45,3100,TRUE,TRUE,3108.684959,13753.56392,480.7879779
0,32,0.1,0.06,0.475,3902,TRUE,TRUE,3063.882401,14847.8044,505.1923666
0,32,0.1,0.06,0.5,5116,TRUE,TRUE,3194.928694,17119.08995,626.4810283
0,32,0.1,0.06,0.525,3584,TRUE,TRUE,3025.853358,14437.10496,488.003677
0,32,0.1,0.06,0.55,4066,TRUE,TRUE,3113.133375,15299.6017,541.6464684
0,32,0.1,0.06,0.575,4198,TRUE,TRUE,3031.806729,15143.72994,548.2932798
0,32,0.1,0.06,0.6,3337,TRUE,TRUE,3072.50998,13995.8326,472.6165429
0,32,0.1,0.06,0.625,3373,TRUE,TRUE,3017.259406,13939.06262,524.6576221
0,32,0.1,0.06,0.65,4326,TRUE,TRUE,3176.815362,15918.13457,562.6193367
0,32,0.1,0.06,0.675,4610,TRUE,TRUE,3003.009482,15908.03501,571.3789003
0,32,0.1,0.06,0.7,4081,TRUE,TRUE,3077.45057,15232.95949,541.8533986
0,32,0.1,0.06,0.725,4326,TRUE,TRUE,3050.609155,15722.96462,548.2607884
0,32,0.1,0.06,0.75,5166,TRUE,TRUE,3069.291963,17017.74233,648.9104757
0,32,0.1,0.06,0.775,4892,TRUE,TRUE,3062.232232,16689.56411,595.1442873
0,32,0.1,0.06,0.8,5036,TRUE,TRUE,3100.497298,16902.44987,619.0291759
0,32,0.1,0.06,0.825,5616,TRUE,TRUE,3069.46526,17844.22863,639.4141536
0,32,0.1,0.06,0.85,7367,TRUE,TRUE,3061.299007,20505.82343,811.4941943
0,32,0.1,0.06,0.875,5867,TRUE,TRUE,3054.906623,18401.96157,655.0183096
0,32,0.1,0.06,0.9,4984,TRUE,TRUE,2940.160796,16580.15698,599.0821364
0,32,0.1,0.06,0.925,5527,TRUE,TRUE,3016.317005,17487.65598,665.2785367
0,32,0.1,0.06,0.95,4741,TRUE,TRUE,2956.746341,16196.30339,566.1853016
0,32,0.1,0.06,0.975,6929,TRUE,TRUE,3083.148947,20128.63057,733.3197279
0,32,0.1,0.06,1,5351,TRUE,TRUE,2815.559215,16994.33225,622.5165623
0,32,0.1,0.06,1.025,5732,TRUE,TRUE,3038.36553,17973.56735,654.0742028
0,32,0.1,0.06,1.05,4521,TRUE,TRUE,2863.933417,15782.97561,575.376017
0,32,0.1,0.06,1.075,7573,TRUE,TRUE,3050.391558,20909.65037,783.3826145
0,32,0.1,0.06,1.1,3521,TRUE,TRUE,2797.395727,13870.65775,486.5115019
0,32,0.1,0.06,1.125,5593,TRUE,TRUE,2909.083191,17713.87579,665.6530503
