seed,robot count,iteration_interval,spring_constant,damping_coefficient,iteration,connectivity,converged,moved_distance,sum_consumed_energy,max_consumed_energy
0,32,0.1,16,5,1244,TRUE,TRUE,3219.773427,10646.49832,351.4411932
0,32,0.1,16,5.1,1227,TRUE,TRUE,3191.214334,10591.81349,355.9372182
0,32,0.1,16,5.2,1257,TRUE,TRUE,3240.969766,10779.36836,359.4150213
0,32,0.1,16,5.3,1285,TRUE,TRUE,3304.097419,10930.20202,365.6057149
0,32,0.1,16,5.4,1507,TRUE,TRUE,3247.85521,11159.86139,375.8892133
0,32,0.1,16,5.5,1426,TRUE,TRUE,3313.259862,11208.47506,377.7819563
0,32,0.1,16,5.6,1292,TRUE,TRUE,3245.200716,10809.1405,375.6018545
0,32,0.1,16,5.7,1307,TRUE,TRUE,3191.018769,10730.33906,361.7069549
0,32,0.1,16,5.8,1353,TRUE,TRUE,3246.292957,10918.91915,369.4110936
0,32,0.1,16,5.9,1374,TRUE,TRUE,3292.781598,10991.97008,366.4012461
0,32,0.1,16,6,1224,TRUE,TRUE,3128.016734,10424.15746,346.7624051
0,32,0.1,16,6.1,1314,TRUE,TRUE,3300.433503,10949.87555,364.6893278
0,32,0.1,16,6.2,1517,TRUE,TRUE,3556.899041,11830.19422,403.7760269
0,32,0.1,16,6.3,1389,TRUE,TRUE,3355.639066,11192.45417,392.1277627
0,32,0.1,16,6.4,1314,TRUE,TRUE,3249.772256,10932.45224,373.4861191
0,32,0.1,16,6.5,1289,TRUE,TRUE,3252.365483,10819.34385,360.9916326
0,32,0.1,16,6.6,1382,TRUE,TRUE,3306.428679,11090.32999,372.6295288
0,32,0.1,16,6.7,1253,TRUE,TRUE,3149.904866,10600.26319,363.1818411
0,32,0.1,16,6.8,1262,TRUE,TRUE,3166.359061,10605.70381,353.7036451
0,32,0.1,16,6.9,1300,TRUE,TRUE,3243.90844,10814.71199,362.3498243
0,32,0.1,16,7,1305,TRUE,TRUE,3285.226133,10928.88469,364.8639884
0,32,0.1,16,7.1,1292,TRUE,TRUE,3204.73883,10679.89837,357.5808379
0,32,0.1,16,7.2,1288,TRUE,TRUE,3273.868956,10863.27048,359.1349695
0,32,0.1,16,7.3,1264,TRUE,TRUE,3219.423166,10723.38492,362.0931285
0,32,0.1,16,7.4,1396,TRUE,TRUE,3486.843013,11544.92074,394.6992763
0,32,0.1,16,7.5,1374,TRUE,TRUE,3374.096989,11231.66113,378.0756817
0,32,0.1,16,7.6,1551,TRUE,TRUE,3384.29294,11545.50112,399.0713951
0,32,0.1,16,7.7,1326,TRUE,TRUE,3181.222511,10729.1067,354.4506786
0,32,0.1,16,7.8,1362,TRUE,TRUE,3309.304444,11011.36114,368.8430525
0,32,0.1,16,7.9,1428,TRUE,TRUE,3333.233383,11232.04861,376.4563291
0,32,0.1,16,8,1262,TRUE,TRUE,3137.126279,10578.53776,356.6482795
0,32,0.1,16,8.1,1299,TRUE,TRUE,3196.911356,10778.5583,359.7097832
0,32,0.1,16,8.2,1293,TRUE,TRUE,3132.643248,10583.43587,351.4572115
0,32,0.1,16,8.3,1304,TRUE,TRUE,3313.316813,10995.76471,368.0373193
0,32,0.1,16,8.4,1330,TRUE,TRUE,3225.635403,10834.94899,364.7802787
0,32,0.1,16,8.5,1439,TRUE,TRUE,3360.660372,11249.68383,370.069727
0,32,0.1,16,8.6,1268,TRUE,TRUE,3176.746381,10676.55646,359.5579943
0,32,0.1,16,8.7,1410,TRUE,TRUE,3319.68934,11141.2252,371.6318535
0,32,0.1,16,8.8,1265,TRUE,TRUE,3154.165416,10531.6927,349.933418
0,32,0.1,16,8.9,1369,TRUE,TRUE,3198.011055,10831.40068,356.2933565
0,32,0.1,16,9,1282,TRUE,TRUE,3223.437092,10724.00357,354.1030293
0,32,0.1,16,9.1,1375,TRUE,TRUE,3294.768276,11099.58953,371.7771548
0,32,0.1,16,9.2,1355,TRUE,TRUE,3290.461451,11064.54201,371.5501277
0,32,0.1,16,9.3,1287,TRUE,TRUE,3198.622645,10746.12931,350.5177186
0,32,0.1,16,9.4,1368,TRUE,TRUE,3123.125096,10646.7534,358.8571409
0,32,0.1,16,9.5,1403,TRUE,TRUE,3253.560864,11016.27852,373.1447753
0,32,0.1,16,9.6,1596,TRUE,TRUE,3367.730284,11488.61446,394.012308
0,32,0.1,16,9.7,1377,TRUE,TRUE,3207.345918,10955.45868,357.4324009
0,32,0.1,16,9.8,1334,TRUE,TRUE,3255.213297,10864.10988,366.9916201
0,32,0.1,16,9.9,1684,TRUE,TRUE,3271.555041,11517.60134,375.5035867
0,32,0.1,16,10,1422,TRUE,TRUE,3351.649632,11266.07015,389.0897131
0,32,0.1,16,10.1,1360,TRUE,TRUE,3230.551853,10937.5339,364.8547039
0,32,0.1,16,10.2,1411,TRUE,TRUE,3342.24504,11205.51638,403.0098486
0,32,0.1,16,10.3,1422,TRUE,TRUE,3205.809553,10945.3507,367.5188533
0,32,0.1,16,10.4,1460,TRUE,TRUE,3209.288349,10989.50811,388.2471637
0,32,0.1,16,10.5,1597,TRUE,TRUE,3362.893022,11579.65637,387.7004636
0,32,0.1,16,10.6,1344,TRUE,TRUE,3225.013318,10871.94805,366.438368
0,32,0.1,16,10.7,1507,TRUE,TRUE,3357.76921,11384.58757,395.5300516
0,32,0.1,16,10.8,1387,TRUE,TRUE,3208.076291,10950.05326,366.2312143
0,32,0.1,16,10.9,1480,TRUE,TRUE,3385.598224,11420.28049,383.604736
0,32,0.1,16,11,1623,TRUE,TRUE,3379.593084,11693.24384,409.4062689
0,32,0.1,16,11.1,1385,TRUE,TRUE,3240.328366,10932.06639,367.4600533
0,32,0.1,16,11.2,1535,TRUE,TRUE,3307.867295,11378.24411,381.5905714
0,32,0.1,16,11.3,1831,TRUE,TRUE,3439.618995,12125.84744,409.351229
0,32,0.1,16,11.4,1348,TRUE,TRUE,3193.840691,10752.37195,356.0720869
0,32,0.1,16,11.5,1577,TRUE,TRUE,3424.496902,11710.18373,406.3646212
0,32,0.1,16,11.6,1351,TRUE,TRUE,3278.225908,10989.33902,369.610326
0,32,0.1,16,11.7,1469,TRUE,TRUE,3412.022956,11489.51095,397.0837041
0,32,0.1,16,11.8,1339,TRUE,TRUE,3213.794483,10855.34214,368.239577
0,32,0.1,16,11.9,1391,TRUE,TRUE,3193.497057,10818.57494,361.6820127
0,32,0.1,16,12,1293,TRUE,TRUE,3064.070447,10493.72465,354.219478
0,32,0.1,16,12.1,1687,TRUE,TRUE,3303.493271,11585.67256,385.6112325
0,32,0.1,16,12.2,1381,TRUE,TRUE,3146.002304,10730.25597,356.7149942
0,32,0.1,16,12.3,1367,TRUE,TRUE,3164.617029,10763.2798,360.699018
0,32,0.1,16,12.4,1426,TRUE,TRUE,3163.242251,10876.96814,363.5341936
0,32,0.1,16,12.5,1390,TRUE,TRUE,3299.219556,11092.24772,372.2548208
0,32,0.1,16,12.6,1395,TRUE,TRUE,3211.273402,10927.30086,377.7443175
0,32,0.1,16,12.7,1500,TRUE,TRUE,3287.959977,11288.79922,385.9232193
0,32,0.1,16,12.8,1331,TRUE,TRUE,3125.791529,10641.29512,357.9934461
0,32,0.1,16,12.9,1564,TRUE,TRUE,3301.206103,11335.80332,397.8317332
0,32,0.1,16,13,1314,TRUE,TRUE,3083.618103,10499.18844,343.4124886
0,32,0.1,16,13.1,1650,TRUE,TRUE,3505.671998,11974.44949,401.0532062
0,32,0.1,16,13.2,1538,TRUE,TRUE,3279.475802,11276.88607,376.7616128
0,32,0.1,16,13.3,1350,TRUE,TRUE,3204.002148,10878.4162,370.8432742
0,32,0.1,16,13.4,1531,TRUE,TRUE,3319.002934,11365.10168,385.347784
0,32,0.1,16,13.5,1393,TRUE,TRUE,3229.748369,10996.81414,365.0743254
0,32,0.1,16,13.6,1391,TRUE,TRUE,3208.51159,10927.76515,369.090419
0,32,0.1,16,13.7,1616,TRUE,TRUE,3382.303075,11621.27862,388.218012
0,32,0.1,16,13.8,1565,TRUE,TRUE,3368.742648,11506.52713,397.9225748
0,32,0.1,16,13.9,1452,TRUE,TRUE,3251.858636,11084.62106,379.5715405
0,32,0.1,16,14,1455,TRUE,TRUE,3274.006587,11158.94242,374.3752103
0,32,0.1,16,14.1,1368,TRUE,TRUE,3094.450679,10597.83325,359.0263365
0,32,0.1,16,14.2,1613,TRUE,TRUE,3350.483336,11585.27076,397.6556452
0,32,0.1,16,14.3,1519,TRUE,TRUE,3102.424596,10882.07228,368.1980263
0,32,0.1,16,14.4,1373,TRUE,TRUE,3196.025313,10866.42192,366.6446191
0,32,0.1,16,14.5,1390,TRUE,TRUE,3107.005489,10695.54112,356.7257462
0,32,0.1,16,14.6,1429,TRUE,TRUE,3346.682528,11291.0681,379.0173909
0,32,0.1,16,14.7,1584,TRUE,TRUE,3222.146239,11293.95659,384.1007809
0,32,0.1,16,14.8,1459,TRUE,TRUE,3155.463875,10896.66799,360.8125963
0,32,0.1,16,14.9,1662,TRUE,TRUE,3353.104549,11720.49752,395.769141
