seed,robot count,spring constant,damping coefficient,iteration,moved distance,connectivity,converged
19,2,0.5,2.8,110,5.733932092,TRUE,TRUE
19,2,0.5,3,147,12.00754383,TRUE,TRUE
19,2,0.5,3.2,139,8.806065468,TRUE,TRUE
19,2,0.5,3.4,116,4.001394893,TRUE,TRUE
19,2,0.5,3.6,129,4.930272263,TRUE,TRUE
19,2,0.5,3.8,143,6.126116436,TRUE,TRUE
19,2,0.5,4,149,6.155585383,TRUE,TRUE
19,2,0.5,4.2,1,0,TRUE,TRUE
19,2,0.5,4.4,186,10.64131796,TRUE,TRUE
19,2,0.5,4.6,153,4.832500344,TRUE,TRUE
19,2,0.5,4.8,192,9.318804476,TRUE,TRUE
0,4,0.5,0.2,458,64.90583949,TRUE,TRUE
0,4,0.5,0.4,185,39.82818179,TRUE,TRUE
0,4,0.5,0.6,265,36.01296078,TRUE,TRUE
0,4,0.5,0.8,205,27.93659029,TRUE,TRUE
0,4,0.5,1,280,40.0177696,TRUE,TRUE
0,4,0.5,1.2,198,31.46871942,TRUE,TRUE
0,4,0.5,1.4,153,30.40200109,TRUE,TRUE
0,4,0.5,1.6,151,26.41006133,TRUE,TRUE
0,4,0.5,1.8,191,31.56830584,TRUE,TRUE
0,4,0.5,2,201,26.86068387,TRUE,TRUE
0,4,0.5,2.2,177,19.3792854,TRUE,TRUE
0,4,0.5,2.4,265,26.09373132,TRUE,TRUE
0,4,0.5,2.6,202,20.45053989,TRUE,TRUE
0,4,0.5,2.8,294,35.01306281,TRUE,TRUE
0,4,0.5,3,290,32.86612361,TRUE,TRUE
0,4,0.5,3.2,248,27.51334744,TRUE,TRUE
0,4,0.5,3.4,244,22.08539328,TRUE,TRUE
0,4,0.5,3.6,264,30.43909896,TRUE,TRUE
0,4,0.5,3.8,296,24.84708391,TRUE,TRUE
0,4,0.5,4,249,23.91248396,TRUE,TRUE
0,4,0.5,4.2,288,30.64405935,TRUE,TRUE
0,4,0.5,4.4,320,27.6931084,TRUE,TRUE
0,4,0.5,4.6,308,20.57408443,TRUE,TRUE
0,4,0.5,4.8,416,23.48821996,TRUE,TRUE
1,4,0.5,0.2,323,59.45302892,TRUE,TRUE
1,4,0.5,0.4,253,56.66121017,TRUE,TRUE
1,4,0.5,0.6,173,29.41838864,TRUE,TRUE
1,4,0.5,0.8,156,35.4286412,TRUE,TRUE
1,4,0.5,1,203,41.2556355,TRUE,TRUE
1,4,0.5,1.2,184,33.30458037,TRUE,TRUE
1,4,0.5,1.4,187,30.98566971,TRUE,TRUE
1,4,0.5,1.6,170,26.31638296,TRUE,TRUE
1,4,0.5,1.8,197,32.73112305,TRUE,TRUE
1,4,0.5,2,162,24.18544435,TRUE,TRUE
1,4,0.5,2.2,217,32.74557368,TRUE,TRUE
1,4,0.5,2.4,236,34.55007674,TRUE,TRUE
1,4,0.5,2.6,236,28.86428224,TRUE,TRUE
1,4,0.5,2.8,300,36.95718557,TRUE,TRUE
1,4,0.5,3,304,31.53210597,TRUE,TRUE
1,4,0.5,3.2,266,26.89198888,TRUE,TRUE
1,4,0.5,3.4,260,30.60852586,TRUE,TRUE
1,4,0.5,3.6,285,25.93116901,TRUE,TRUE
1,4,0.5,3.8,368,29.69769558,TRUE,TRUE
1,4,0.5,4,291,20.86230475,TRUE,TRUE
1,4,0.5,4.2,439,36.47854665,TRUE,TRUE
1,4,0.5,4.4,310,21.53736425,TRUE,TRUE
1,4,0.5,4.6,350,34.89984474,TRUE,TRUE
1,4,0.5,4.8,397,31.23296285,TRUE,TRUE
2,4,0.5,0.2,476,52.03705462,TRUE,TRUE
2,4,0.5,0.4,203,37.83006089,TRUE,TRUE
2,4,0.5,0.6,301,45.01282861,TRUE,TRUE
2,4,0.5,0.8,148,33.09310078,TRUE,TRUE
2,4,0.5,1,189,31.2108028,TRUE,TRUE
2,4,0.5,1.2,137,19.16663098,TRUE,TRUE
2,4,0.5,1.4,146,22.56851092,TRUE,TRUE
2,4,0.5,1.6,191,34.18297204,TRUE,TRUE
2,4,0.5,1.8,190,22.05486892,TRUE,TRUE
2,4,0.5,2,247,30.24454311,TRUE,TRUE
2,4,0.5,2.2,180,23.74433057,TRUE,TRUE
2,4,0.5,2.4,184,14.56275527,TRUE,TRUE
2,4,0.5,2.6,247,25.99098896,TRUE,TRUE
2,4,0.5,2.8,229,25.09236723,TRUE,TRUE
2,4,0.5,3,266,18.83166623,TRUE,TRUE
2,4,0.5,3.2,184,30.00139403,TRUE,TRUE
2,4,0.5,3.4,252,25.54197076,TRUE,TRUE
2,4,0.5,3.6,303,33.08511778,TRUE,TRUE
2,4,0.5,3.8,275,24.83560407,TRUE,TRUE
2,4,0.5,4,280,20.1448781,TRUE,TRUE
2,4,0.5,4.2,229,23.63906236,TRUE,TRUE
2,4,0.5,4.4,259,30.93745636,TRUE,TRUE
2,4,0.5,4.6,301,27.01523,TRUE,TRUE
2,4,0.5,4.8,344,26.31371556,TRUE,TRUE
3,4,0.5,0.2,398,55.1750796,TRUE,TRUE
3,4,0.5,0.4,266,44.53554752,TRUE,TRUE
3,4,0.5,0.6,299,44.00643277,TRUE,TRUE
3,4,0.5,0.8,191,38.60447709,TRUE,TRUE
3,4,0.5,1,170,29.68081646,TRUE,TRUE
3,4,0.5,1.2,126,27.15948293,TRUE,TRUE
3,4,0.5,1.4,194,37.39864847,TRUE,TRUE
3,4,0.5,1.6,159,22.35527951,TRUE,TRUE
3,4,0.5,1.8,208,25.45777386,TRUE,TRUE
3,4,0.5,2,197,25.53974295,TRUE,TRUE
3,4,0.5,2.2,222,27.64699557,TRUE,TRUE
3,4,0.5,2.4,231,35.73146928,TRUE,TRUE
3,4,0.5,2.6,203,23.12866843,TRUE,TRUE
3,4,0.5,2.8,320,35.883106,TRUE,TRUE
3,4,0.5,3,262,29.86293039,TRUE,TRUE
3,4,0.5,3.2,239,27.04974101,TRUE,TRUE
3,4,0.5,3.4,232,18.81724735,TRUE,TRUE
3,4,0.5,3.6,281,27.84317894,TRUE,TRUE
3,4,0.5,3.8,252,27.46852667,TRUE,TRUE
3,4,0.5,4,270,27.38471783,TRUE,TRUE
3,4,0.5,4.2,278,20.29588517,TRUE,TRUE
3,4,0.5,4.4,400,26.63642132,TRUE,TRUE
3,4,0.5,4.6,440,29.64192454,TRUE,TRUE
3,4,0.5,4.8,467,26.58510084,TRUE,TRUE
4,4,0.5,0.2,686,72.56222484,TRUE,TRUE
4,4,0.5,0.4,236,47.33151772,TRUE,TRUE
4,4,0.5,0.6,175,39.97490544,TRUE,TRUE
4,4,0.5,0.8,216,34.01034447,TRUE,TRUE
4,4,0.5,1,206,43.07756662,TRUE,TRUE
4,4,0.5,1.2,183,36.15181423,TRUE,TRUE
4,4,0.5,1.4,161,31.53983033,TRUE,TRUE
4,4,0.5,1.6,172,29.33869232,TRUE,TRUE
4,4,0.5,1.8,144,18.34904023,TRUE,TRUE
4,4,0.5,2,197,29.14227025,TRUE,TRUE
4,4,0.5,2.2,212,21.81293491,TRUE,TRUE
4,4,0.5,2.4,258,23.69379827,TRUE,TRUE
4,4,0.5,2.6,285,35.60328445,TRUE,TRUE
4,4,0.5,2.8,277,19.0318426,TRUE,TRUE
4,4,0.5,3,332,38.86478679,TRUE,TRUE
4,4,0.5,3.2,290,29.69255498,TRUE,TRUE
4,4,0.5,3.4,273,22.0879275,TRUE,TRUE
4,4,0.5,3.6,243,22.6411727,TRUE,TRUE
4,4,0.5,3.8,311,28.50166855,TRUE,TRUE
4,4,0.5,4,206,24.9540506,TRUE,TRUE
4,4,0.5,4.2,304,24.25497202,TRUE,TRUE
4,4,0.5,4.4,292,21.08211898,TRUE,TRUE
4,4,0.5,4.6,323,31.91356511,TRUE,TRUE
4,4,0.5,4.8,392,25.01800138,TRUE,TRUE
5,4,0.5,0.2,403,53.65712361,TRUE,TRUE
5,4,0.5,0.4,240,48.19521608,TRUE,TRUE
5,4,0.5,0.6,258,39.29238186,TRUE,TRUE
5,4,0.5,0.8,183,20.64154829,TRUE,TRUE
5,4,0.5,1,225,33.49955264,TRUE,TRUE
5,4,0.5,1.2,142,24.85745544,TRUE,TRUE
5,4,0.5,1.4,159,30.94979435,TRUE,TRUE
5,4,0.5,1.6,164,29.28658038,TRUE,TRUE
5,4,0.5,1.8,236,36.52161832,TRUE,TRUE
5,4,0.5,2,213,33.08385706,TRUE,TRUE
5,4,0.5,2.2,181,22.86279403,TRUE,TRUE
5,4,0.5,2.4,271,31.39726457,TRUE,TRUE
5,4,0.5,2.6,247,23.25909387,TRUE,TRUE
5,4,0.5,2.8,257,25.80904765,TRUE,TRUE
5,4,0.5,3,242,29.28922088,TRUE,TRUE
5,4,0.5,3.2,281,31.474038,TRUE,TRUE
5,4,0.5,3.4,352,30.55474323,TRUE,TRUE
5,4,0.5,3.6,260,22.84694212,TRUE,TRUE
5,4,0.5,3.8,147,20.65656058,TRUE,TRUE
5,4,0.5,4,332,26.38555354,TRUE,TRUE
5,4,0.5,4.2,307,28.72729239,TRUE,TRUE
5,4,0.5,4.4,183,19.05296538,TRUE,TRUE
5,4,0.5,4.6,274,24.320789,TRUE,TRUE
5,4,0.5,4.8,297,15.6287894,TRUE,TRUE
6,4,0.5,0.2,655,79.2783466,TRUE,TRUE
6,4,0.5,0.4,265,52.03247244,TRUE,TRUE
6,4,0.5,0.6,263,35.35923086,TRUE,TRUE
6,4,0.5,0.8,235,42.31685984,TRUE,TRUE
6,4,0.5,1,228,39.33098603,TRUE,TRUE
6,4,0.5,1.2,179,37.47657131,TRUE,TRUE
6,4,0.5,1.4,185,30.27767906,TRUE,TRUE
6,4,0.5,1.6,170,28.58870693,TRUE,TRUE
6,4,0.5,1.8,199,29.39163077,TRUE,TRUE
6,4,0.5,2,181,26.30433852,TRUE,TRUE
6,4,0.5,2.2,262,35.49247628,TRUE,TRUE
6,4,0.5,2.4,233,27.07266745,TRUE,TRUE
6,4,0.5,2.6,208,19.63181884,TRUE,TRUE
6,4,0.5,2.8,252,15.50411215,TRUE,TRUE
6,4,0.5,3,252,31.22075541,TRUE,TRUE
6,4,0.5,3.2,255,27.27894597,TRUE,TRUE
6,4,0.5,3.4,318,27.72612666,TRUE,TRUE
6,4,0.5,3.6,287,22.53179846,TRUE,TRUE
6,4,0.5,3.8,298,31.72002261,TRUE,TRUE
6,4,0.5,4,327,21.66913789,TRUE,TRUE
6,4,0.5,4.2,222,13.42628248,TRUE,TRUE
6,4,0.5,4.4,348,29.12539594,TRUE,TRUE
6,4,0.5,4.6,365,22.73435706,TRUE,TRUE
6,4,0.5,4.8,367,36.62097032,TRUE,TRUE
7,4,0.5,0.2,463,68.25398659,TRUE,TRUE
7,4,0.5,0.4,282,50.24626874,TRUE,TRUE
7,4,0.5,0.6,210,34.88346173,TRUE,TRUE
7,4,0.5,0.8,160,36.79287038,TRUE,TRUE
7,4,0.5,1,211,34.1734244,TRUE,TRUE
7,4,0.5,1.2,151,27.10206391,TRUE,TRUE
7,4,0.5,1.4,201,37.01652471,TRUE,TRUE
7,4,0.5,1.6,194,37.87095675,TRUE,TRUE
7,4,0.5,1.8,181,30.93349596,TRUE,TRUE
7,4,0.5,2,206,31.17761142,TRUE,TRUE
7,4,0.5,2.2,114,16.40529503,TRUE,TRUE
7,4,0.5,2.4,205,23.66185643,TRUE,TRUE
7,4,0.5,2.6,220,27.65926283,TRUE,TRUE
7,4,0.5,2.8,277,31.30808734,TRUE,TRUE
7,4,0.5,3,200,21.23233962,TRUE,TRUE
7,4,0.5,3.2,284,28.47140432,TRUE,TRUE
7,4,0.5,3.4,286,31.61236771,TRUE,TRUE
7,4,0.5,3.6,288,32.43434604,TRUE,TRUE
7,4,0.5,3.8,257,22.62136233,TRUE,TRUE
7,4,0.5,4,204,21.84341938,TRUE,TRUE
7,4,0.5,4.2,344,22.11929945,TRUE,TRUE
7,4,0.5,4.4,384,26.33665216,TRUE,TRUE
7,4,0.5,4.6,338,21.07594046,TRUE,TRUE
7,4,0.5,4.8,325,24.72184157,TRUE,TRUE
8,4,0.5,0.2,426,64.83287053,TRUE,TRUE
8,4,0.5,0.4,380,36.43767677,TRUE,TRUE
8,4,0.5,0.6,195,38.77652802,TRUE,TRUE
8,4,0.5,0.8,214,38.54127052,TRUE,TRUE
8,4,0.5,1,155,31.28426459,TRUE,TRUE
8,4,0.5,1.2,127,18.26856147,TRUE,TRUE
8,4,0.5,1.4,205,36.81474849,TRUE,TRUE
8,4,0.5,1.6,154,26.61314341,TRUE,TRUE
8,4,0.5,1.8,204,26.077752,TRUE,TRUE
8,4,0.5,2,205,31.72279673,TRUE,TRUE
8,4,0.5,2.2,197,23.08708937,TRUE,TRUE
8,4,0.5,2.4,207,23.87286878,TRUE,TRUE
8,4,0.5,2.6,268,25.3851366,TRUE,TRUE
8,4,0.5,2.8,218,21.47209616,TRUE,TRUE
8,4,0.5,3,217,16.0517659,TRUE,TRUE
8,4,0.5,3.2,261,26.13637551,TRUE,TRUE
8,4,0.5,3.4,204,19.06489115,TRUE,TRUE
8,4,0.5,3.6,291,28.26839675,TRUE,TRUE
8,4,0.5,3.8,351,29.26511345,TRUE,TRUE
8,4,0.5,4,246,26.02361815,TRUE,TRUE
8,4,0.5,4.2,401,25.71106158,TRUE,TRUE
8,4,0.5,4.4,349,28.20856253,TRUE,TRUE
8,4,0.5,4.6,295,20.88866445,TRUE,TRUE
8,4,0.5,4.8,247,20.98224938,TRUE,TRUE
9,4,0.5,0.2,530,72.04584079,TRUE,TRUE
9,4,0.5,0.4,275,46.7904917,TRUE,TRUE
9,4,0.5,0.6,242,30.88226859,TRUE,TRUE
9,4,0.5,0.8,205,35.02928511,TRUE,TRUE
9,4,0.5,1,201,37.42762081,TRUE,TRUE
9,4,0.5,1.2,176,31.9049672,TRUE,TRUE
9,4,0.5,1.4,170,30.7098722,TRUE,TRUE
9,4,0.5,1.6,157,27.92541357,TRUE,TRUE
9,4,0.5,1.8,183,27.41108989,TRUE,TRUE
9,4,0.5,2,241,37.65076213,TRUE,TRUE
9,4,0.5,2.2,187,24.81138745,TRUE,TRUE
9,4,0.5,2.4,210,24.31313371,TRUE,TRUE
9,4,0.5,2.6,269,28.00059128,TRUE,TRUE
9,4,0.5,2.8,238,32.53726263,TRUE,TRUE
9,4,0.5,3,239,25.81555974,TRUE,TRUE
9,4,0.5,3.2,285,23.81325622,TRUE,TRUE
9,4,0.5,3.4,274,31.47145657,TRUE,TRUE
9,4,0.5,3.6,214,28.85086141,TRUE,TRUE
9,4,0.5,3.8,274,17.57176619,TRUE,TRUE
9,4,0.5,4,155,21.08126916,TRUE,TRUE
9,4,0.5,4.2,355,31.9560816,TRUE,TRUE
9,4,0.5,4.4,322,26.04088146,TRUE,TRUE
9,4,0.5,4.6,313,22.2167047,TRUE,TRUE
9,4,0.5,4.8,317,19.99558163,TRUE,TRUE
10,4,0.5,0.2,780,77.21356744,TRUE,TRUE
10,4,0.5,0.4,282,53.73605283,TRUE,TRUE
10,4,0.5,0.6,265,36.04112014,TRUE,TRUE
10,4,0.5,0.8,206,27.68831859,TRUE,TRUE
10,4,0.5,1,112,20.29304462,TRUE,TRUE
10,4,0.5,1.2,156,27.51636993,TRUE,TRUE
10,4,0.5,1.4,173,30.6053361,TRUE,TRUE
10,4,0.5,1.6,188,21.55348322,TRUE,TRUE
10,4,0.5,1.8,176,30.892453,TRUE,TRUE
10,4,0.5,2,188,23.61354035,TRUE,TRUE
10,4,0.5,2.2,190,27.65020567,TRUE,TRUE
10,4,0.5,2.4,204,24.23578412,TRUE,TRUE
10,4,0.5,2.6,223,23.71711162,TRUE,TRUE
10,4,0.5,2.8,253,30.0709366,TRUE,TRUE
10,4,0.5,3,266,35.68097533,TRUE,TRUE
10,4,0.5,3.2,224,22.95453773,TRUE,TRUE
10,4,0.5,3.4,277,30.84026017,TRUE,TRUE
10,4,0.5,3.6,221,21.2988183,TRUE,TRUE
10,4,0.5,3.8,269,22.6633755,TRUE,TRUE
10,4,0.5,4,324,29.36194353,TRUE,TRUE
10,4,0.5,4.2,356,38.14616177,TRUE,TRUE
10,4,0.5,4.4,280,27.74958929,TRUE,TRUE
10,4,0.5,4.6,377,29.72226254,TRUE,TRUE
10,4,0.5,4.8,389,33.88975538,TRUE,TRUE
11,4,0.5,0.2,774,74.08976302,TRUE,TRUE
11,4,0.5,0.4,304,52.08626508,TRUE,TRUE
11,4,0.5,0.6,266,48.62626831,TRUE,TRUE
11,4,0.5,0.8,229,36.90358317,TRUE,TRUE
11,4,0.5,1,209,31.2569646,TRUE,TRUE
11,4,0.5,1.2,172,28.78174056,TRUE,TRUE
11,4,0.5,1.4,156,27.35397178,TRUE,TRUE
11,4,0.5,1.6,148,20.37036969,TRUE,TRUE
11,4,0.5,1.8,150,20.45613342,TRUE,TRUE
11,4,0.5,2,186,27.75887833,TRUE,TRUE
11,4,0.5,2.2,186,25.45553002,TRUE,TRUE
11,4,0.5,2.4,227,31.03575174,TRUE,TRUE
11,4,0.5,2.6,223,29.94643939,TRUE,TRUE
11,4,0.5,2.8,256,24.07777049,TRUE,TRUE
11,4,0.5,3,207,22.35152468,TRUE,TRUE
11,4,0.5,3.2,248,24.0671199,TRUE,TRUE
11,4,0.5,3.4,222,25.13895162,TRUE,TRUE
11,4,0.5,3.6,309,27.99761201,TRUE,TRUE
11,4,0.5,3.8,340,30.31006464,TRUE,TRUE
11,4,0.5,4,263,17.14598506,TRUE,TRUE
11,4,0.5,4.2,330,23.35758194,TRUE,TRUE
11,4,0.5,4.4,278,19.97551003,TRUE,TRUE
11,4,0.5,4.6,281,24.78407338,TRUE,TRUE
11,4,0.5,4.8,360,27.52407277,TRUE,TRUE
12,4,0.5,0.2,627,77.57586165,TRUE,TRUE
12,4,0.5,0.4,284,50.98052661,TRUE,TRUE
12,4,0.5,0.6,182,35.77944612,TRUE,TRUE
12,4,0.5,0.8,234,41.38280774,TRUE,TRUE
12,4,0.5,1,144,26.84548046,TRUE,TRUE
12,4,0.5,1.2,155,24.45641385,TRUE,TRUE
12,4,0.5,1.4,176,33.72624944,TRUE,TRUE
12,4,0.5,1.6,154,28.21257838,TRUE,TRUE
12,4,0.5,1.8,185,28.77663741,TRUE,TRUE
12,4,0.5,2,245,26.93392328,TRUE,TRUE
12,4,0.5,2.2,193,23.86318431,TRUE,TRUE
12,4,0.5,2.4,206,27.72621428,TRUE,TRUE
12,4,0.5,2.6,226,26.4270319,TRUE,TRUE
12,4,0.5,2.8,174,22.16129171,TRUE,TRUE
12,4,0.5,3,313,22.43803717,TRUE,TRUE
12,4,0.5,3.2,261,26.62564809,TRUE,TRUE
12,4,0.5,3.4,289,28.38546863,TRUE,TRUE
12,4,0.5,3.6,254,19.94851761,TRUE,TRUE
12,4,0.5,3.8,235,20.71960549,TRUE,TRUE
12,4,0.5,4,315,23.69889488,TRUE,TRUE
12,4,0.5,4.2,278,23.7059823,TRUE,TRUE
12,4,0.5,4.4,277,16.7498272,TRUE,TRUE
12,4,0.5,4.6,450,36.56576372,TRUE,TRUE
12,4,0.5,4.8,201,21.96415993,TRUE,TRUE
13,4,0.5,0.2,403,63.14938074,TRUE,TRUE
13,4,0.5,0.4,370,54.75981978,TRUE,TRUE
13,4,0.5,0.6,189,36.72849653,TRUE,TRUE
13,4,0.5,0.8,150,32.93315319,TRUE,TRUE
13,4,0.5,1,197,38.31855075,TRUE,TRUE
13,4,0.5,1.2,181,33.32190692,TRUE,TRUE
13,4,0.5,1.4,182,36.09308245,TRUE,TRUE
13,4,0.5,1.6,183,27.93279999,TRUE,TRUE
13,4,0.5,1.8,195,33.63122574,TRUE,TRUE
13,4,0.5,2,203,27.29558925,TRUE,TRUE
13,4,0.5,2.2,199,25.7889565,TRUE,TRUE
13,4,0.5,2.4,226,26.34700758,TRUE,TRUE
13,4,0.5,2.6,209,22.27162139,TRUE,TRUE
13,4,0.5,2.8,188,28.71305659,TRUE,TRUE
13,4,0.5,3,258,35.75718315,TRUE,TRUE
13,4,0.5,3.2,280,34.02020192,TRUE,TRUE
13,4,0.5,3.4,229,15.18820506,TRUE,TRUE
13,4,0.5,3.6,239,22.61184989,TRUE,TRUE
13,4,0.5,3.8,302,28.12643297,TRUE,TRUE
13,4,0.5,4,237,22.86681334,TRUE,TRUE
13,4,0.5,4.2,301,28.78520931,TRUE,TRUE
13,4,0.5,4.4,401,28.209207,TRUE,TRUE
13,4,0.5,4.6,363,30.52584479,TRUE,TRUE
13,4,0.5,4.8,484,34.75672486,TRUE,TRUE
14,4,0.5,0.2,382,69.75846042,TRUE,TRUE
14,4,0.5,0.4,336,45.7604626,TRUE,TRUE
14,4,0.5,0.6,199,42.44686647,TRUE,TRUE
14,4,0.5,0.8,209,42.52095292,TRUE,TRUE
14,4,0.5,1,137,23.00225253,TRUE,TRUE
14,4,0.5,1.2,147,30.68352236,TRUE,TRUE
14,4,0.5,1.4,186,39.63261848,TRUE,TRUE
14,4,0.5,1.6,212,31.8072049,TRUE,TRUE
14,4,0.5,1.8,199,31.08173771,TRUE,TRUE
14,4,0.5,2,190,29.36207039,TRUE,TRUE
14,4,0.5,2.2,203,23.59670944,TRUE,TRUE
14,4,0.5,2.4,311,36.46685369,TRUE,TRUE
14,4,0.5,2.6,228,26.14716858,TRUE,TRUE
14,4,0.5,2.8,228,22.77515159,TRUE,TRUE
14,4,0.5,3,297,27.52324842,TRUE,TRUE
14,4,0.5,3.2,256,29.49640754,TRUE,TRUE
14,4,0.5,3.4,285,26.58372014,TRUE,TRUE
14,4,0.5,3.6,208,13.92969687,TRUE,TRUE
14,4,0.5,3.8,269,18.60854775,TRUE,TRUE
14,4,0.5,4,242,26.03965341,TRUE,TRUE
14,4,0.5,4.2,307,23.70725847,TRUE,TRUE
14,4,0.5,4.4,221,25.20180369,TRUE,TRUE
14,4,0.5,4.6,314,18.66314012,TRUE,TRUE
14,4,0.5,4.8,350,26.16086427,TRUE,TRUE
15,4,0.5,0.2,420,73.81860728,TRUE,TRUE
15,4,0.5,0.4,364,50.27574579,TRUE,TRUE
15,4,0.5,0.6,117,24.19708164,TRUE,TRUE
15,4,0.5,0.8,206,40.3336053,TRUE,TRUE
15,4,0.5,1,198,30.73685538,TRUE,TRUE
15,4,0.5,1.2,161,29.58066267,TRUE,TRUE
15,4,0.5,1.4,160,31.14785016,TRUE,TRUE
15,4,0.5,1.6,126,27.28203913,TRUE,TRUE
15,4,0.5,1.8,187,23.34180398,TRUE,TRUE
15,4,0.5,2,199,23.52826804,TRUE,TRUE
15,4,0.5,2.2,217,29.99060352,TRUE,TRUE
15,4,0.5,2.4,228,29.50713496,TRUE,TRUE
15,4,0.5,2.6,201,19.08684815,TRUE,TRUE
15,4,0.5,2.8,184,16.95934828,TRUE,TRUE
15,4,0.5,3,270,31.12206372,TRUE,TRUE
15,4,0.5,3.2,305,33.55815565,TRUE,TRUE
15,4,0.5,3.4,278,29.88403849,TRUE,TRUE
15,4,0.5,3.6,251,23.79888635,TRUE,TRUE
15,4,0.5,3.8,388,31.68891481,TRUE,TRUE
15,4,0.5,4,266,19.49301417,TRUE,TRUE
15,4,0.5,4.2,328,31.39086048,TRUE,TRUE
15,4,0.5,4.4,235,14.49113102,TRUE,TRUE
15,4,0.5,4.6,417,26.36370272,TRUE,TRUE
15,4,0.5,4.8,313,23.63316489,TRUE,TRUE
16,4,0.5,0.2,345,62.64642384,TRUE,TRUE
16,4,0.5,0.4,239,46.31104551,TRUE,TRUE
16,4,0.5,0.6,269,37.57195676,TRUE,TRUE
16,4,0.5,0.8,178,30.09403866,TRUE,TRUE
16,4,0.5,1,195,34.07727727,TRUE,TRUE
16,4,0.5,1.2,157,31.73074744,TRUE,TRUE
16,4,0.5,1.4,172,29.60747566,TRUE,TRUE
16,4,0.5,1.6,202,37.33661193,TRUE,TRUE
16,4,0.5,1.8,195,30.9178036,TRUE,TRUE
16,4,0.5,2,228,33.18149546,TRUE,TRUE
16,4,0.5,2.2,250,33.35323134,TRUE,TRUE
16,4,0.5,2.4,194,25.675043,TRUE,TRUE
16,4,0.5,2.6,230,24.64400689,TRUE,TRUE
16,4,0.5,2.8,309,31.50838994,TRUE,TRUE
16,4,0.5,3,326,33.76302156,TRUE,TRUE
16,4,0.5,3.2,340,31.02257703,TRUE,TRUE
16,4,0.5,3.4,250,20.82040343,TRUE,TRUE
16,4,0.5,3.6,331,33.11717185,TRUE,TRUE
16,4,0.5,3.8,210,25.12682114,TRUE,TRUE
16,4,0.5,4,288,27.247134,TRUE,TRUE
16,4,0.5,4.2,284,20.05424774,TRUE,TRUE
16,4,0.5,4.4,410,31.08057734,TRUE,TRUE
16,4,0.5,4.6,348,21.47853625,TRUE,TRUE
16,4,0.5,4.8,342,31.63444234,TRUE,TRUE
17,4,0.5,0.2,333,65.05573458,TRUE,TRUE
17,4,0.5,0.4,248,36.66841093,TRUE,TRUE
17,4,0.5,0.6,224,49.95058944,TRUE,TRUE
17,4,0.5,0.8,185,36.34431614,TRUE,TRUE
17,4,0.5,1,214,37.94856941,TRUE,TRUE
17,4,0.5,1.2,196,32.44414619,TRUE,TRUE
17,4,0.5,1.4,148,25.53266839,TRUE,TRUE
17,4,0.5,1.6,167,20.04231739,TRUE,TRUE
17,4,0.5,1.8,148,22.13504486,TRUE,TRUE
17,4,0.5,2,270,37.61010396,TRUE,TRUE
17,4,0.5,2.2,254,33.93244085,TRUE,TRUE
17,4,0.5,2.4,251,30.56090487,TRUE,TRUE
17,4,0.5,2.6,248,28.9909049,TRUE,TRUE
17,4,0.5,2.8,301,33.16280031,TRUE,TRUE
17,4,0.5,3,227,23.1189852,TRUE,TRUE
17,4,0.5,3.2,323,28.42247602,TRUE,TRUE
17,4,0.5,3.4,301,31.91363626,TRUE,TRUE
17,4,0.5,3.6,240,26.64012163,TRUE,TRUE
17,4,0.5,3.8,269,20.96907245,TRUE,TRUE
17,4,0.5,4,383,33.52651038,TRUE,TRUE
17,4,0.5,4.2,242,27.92816283,TRUE,TRUE
17,4,0.5,4.4,346,25.7194832,TRUE,TRUE
17,4,0.5,4.6,365,27.19506203,TRUE,TRUE
17,4,0.5,4.8,378,29.97089369,TRUE,TRUE
18,4,0.5,0.2,695,75.62465496,TRUE,TRUE
18,4,0.5,0.4,288,53.00428735,TRUE,TRUE
18,4,0.5,0.6,265,41.47048264,TRUE,TRUE
18,4,0.5,0.8,163,37.18385731,TRUE,TRUE
18,4,0.5,1,167,31.99385426,TRUE,TRUE
18,4,0.5,1.2,211,25.29193528,TRUE,TRUE
18,4,0.5,1.4,141,20.89246957,TRUE,TRUE
18,4,0.5,1.6,147,18.36762616,TRUE,TRUE
18,4,0.5,1.8,164,24.27170498,TRUE,TRUE
18,4,0.5,2,216,32.20645696,TRUE,TRUE
18,4,0.5,2.2,247,38.30202487,TRUE,TRUE
18,4,0.5,2.4,222,32.44678288,TRUE,TRUE
18,4,0.5,2.6,177,19.17306709,TRUE,TRUE
18,4,0.5,2.8,193,23.0211584,TRUE,TRUE
18,4,0.5,3,289,23.1347157,TRUE,TRUE
18,4,0.5,3.2,224,18.12835057,TRUE,TRUE
18,4,0.5,3.4,303,30.16852465,TRUE,TRUE
18,4,0.5,3.6,260,27.21185899,TRUE,TRUE
18,4,0.5,3.8,251,24.46084091,TRUE,TRUE
18,4,0.5,4,256,27.52394043,TRUE,TRUE
18,4,0.5,4.2,357,32.769038,TRUE,TRUE
18,4,0.5,4.4,435,29.99706242,TRUE,TRUE
18,4,0.5,4.6,380,28.56473733,TRUE,TRUE
18,4,0.5,4.8,364,29.26474033,TRUE,TRUE
19,4,0.5,0.2,396,67.03914328,TRUE,TRUE
19,4,0.5,0.4,193,32.05863054,TRUE,TRUE
19,4,0.5,0.6,223,35.12021516,TRUE,TRUE
19,4,0.5,0.8,138,28.56330323,TRUE,TRUE
